species,mwp,ilfm,study,intercept,slope,min_lfm,max_lfm,min_wp,max_wp,min_ilfm,intercept_lfm,maxlfm_minwp,sp_code,max_rooting_depth_m,plc50_stem,psi_tlp,ldmc,sla,sla_try_units,swc,lma,psimin_pd,psimin_md,functional_type,growth_form,leaf_habit,rwc_at_tlp,reference_if_not_try_p50,reference_if_not_try_trait,swc_g_calc,sla_calc,min_pd,max_pd,psi_z,sla_z
QUEDOU,-4.657,1.5929666585543931,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.3241263750914756,0.38999314824937087
QUEDOU,-3,0.9371725588878336,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.11679371952143554,0.38999314824937087
QUEDOU,-3.27725,1.4065980693751998,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.3188051732068873,0.38999314824937087
QUEDOU,-3.836,1.756902115453567,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.7259247394710754,0.38999314824937087
QUEDOU,-2.97266666666667,1.3646106215765643,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.09687795252148969,0.38999314824937087
QUEDOU,-3.85,1.592972181551978,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.7361254981783661,0.38999314824937087
QUEDOU,-4.073,1.475324859759994,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.898609011873067,0.38999314824937087
QUEDOU,-4.2,1.6271721958925762,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.9911444658606318,0.38999314824937087
QUEDOU,-4.1,1.590613718411552,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.9182819036656984,0.38999314824937087
QUEDOU,-3.556,1.5564770102876346,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.5219095653252631,0.38999314824937087
QUEDOU,-4.5,1.609501738122827,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.2097321524454305,0.38999314824937087
QUEDOU,-4.46666666666667,1.567003792667509,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.185444631713789,0.38999314824937087
QUEDOU,-3.533,1.8510281158203936,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.5051511760204284,0.38999314824937087
QUEDOU,-4.75,1.5339652448657184,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.3918885579327631,0.38999314824937087
QUEDOU,-2.9805,1.2503229315385145,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.10258551989342371,0.38999314824937087
QUEDOU,-4.43333333333333,1.7661853853734286,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.1611571109821395,0.38999314824937087
QUEDOU,-4.79925,1.7271280827366753,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.4277733698137676,0.38999314824937087
QUEDOU,-4.00233333333333,1.623635600335852,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.8471194679219782,0.38999314824937087
QUEDOU,-4.6335,1.5938861040348422,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.307003672975666,0.38999314824937087
QUEDOU,-3.86666666666667,1.576396206533194,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.7482692585441906,0.38999314824937087
QUEDOU,-3.21666666666667,0.7840071762670617,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.2746626042771261,0.38999314824937087
QUEDOU,-4.1,1.6642152766170826,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.9182819036656984,0.38999314824937087
QUEDOU,-3.3165,1.566334513711604,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.3474037288683985,0.38999314824937087
QUEDOU,-2.28725,1.2564889098631429,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,0.40253419252294964,0.38999314824937087
QUEDOU,-4.1515,1.6778309409888346,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.9558061231960894,0.38999314824937087
QUEDOU,-3.36,1.020289578967422,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.3790989434231943,0.38999314824937087
QUEDOU,-4.44666666666667,2.090478819910073,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.170872119274802,0.38999314824937087
QUEDOU,-2.96,1.1783351708930538,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.0876486946434623,0.38999314824937087
QUEDOU,-3.9875,1.3701263042284455,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.8363115211963988,0.38999314824937087
QUEDOU,-2.6195,0.9803737733608376,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,0.1604483296302846,0.38999314824937087
QUEDOU,-3.34333333333333,1.39856086348191,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.36695518305736985,0.38999314824937087
QUEDOU,-2.55666666666667,1.2975929978118157,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,0.20623030620943156,0.38999314824937087
QUEDOU,-4.926,1.7846737666789088,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.5201266673958453,0.38999314824937087
QUEDOU,-4.349,1.6347734209908429,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.099709683531082,0.38999314824937087
QUEDOU,-4.72,1.622471578325706,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.370029789274283,0.38999314824937087
QUEDOU,-3.787,1.899843693639532,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.6902220839955583,0.38999314824937087
QUEDOU,-4.88075,1.5422462888619182,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.487156358002638,0.38999314824937087
QUEDOU,-1.40666666666667,0.624570628082364,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,1.0441497714511612,0.38999314824937087
QUEDOU,-3.63333333333333,1.5484496124031015,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.5782566134226756,0.38999314824937087
QUEDOU,-4.55,1.700389105058365,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.246163433542897,0.38999314824937087
QUEDOU,-3.2,1.2116065109695675,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.26251884391130165,0.38999314824937087
QUEDOU,-2.86,1.179585571757483,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.014786132448529232,0.38999314824937087
QUEDOU,-4.74066666666667,1.6698823529411753,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.3850880521279054,0.38999314824937087
QUEDOU,-2.696,0.817146840148697,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,0.10470846955116068,0.38999314824937087
QUEDOU,-4.349,1.6347734209908429,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.099709683531082,0.38999314824937087
QUEDOU,-3.59033333333333,1.6579968386262385,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-0.5469257116788543,0.38999314824937087
QUEDOU,-2.125,0.9228273213996034,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,0.5207536996842282,0.38999314824937087
QUEDOU,-2.733,1.275426936442471,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,0.07774932153903552,0.38999314824937087
QUEDOU,-4.65,1.624036979969184,Sedgwick,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,-1.3190259957378303,0.38999314824937087
QUEDOU,-1.63,0.9126760566259712,Pepperwood,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,0.8814233825491468,0.38999314824937087
QUEDOU,-2.65,0.9561855673996836,Pepperwood,0.29395871919483973,-0.25920141079162334,0.447947395,1.88848894967965,-5.86,-0.8625,2.23240499032258,3.4018381993874,7.748488949679651,QUEDOU,24.38,-4.48,-3.4,0.508,76.28852866,7.628852866,0.5075,0.97044335,NA,NA,angiosperm,tree,NA,NA,"Allen et al, in prep.",TLP,0.492,1.0304568525303408,-4.63,-0.1056,0.13822524816083007,0.38999314824937087
QUEDUR,-0.45,0.9449275358648688,Pepperwood,0.907693584665498,-0.1836457731471755,0.642868762,1.379844961,-3.58,-0.23,1.5555274406069213,1.101693365353594,4.959844961,QUEDUR,NA,-4.29,-3.33,0.438,56.26687124,5.626687124,1.285191956,NA,NA,NA,angiosperm,tree,NA,NA,NA,NA,0.562,NA,-1.95,-0.27,1.741201616449356,-0.31485573888072255
QUEDUR,-0.63,0.8950749467734732,Pepperwood,0.907693584665498,-0.1836457731471755,0.642868762,1.379844961,-3.58,-0.23,1.5555274406069213,1.101693365353594,4.959844961,QUEDUR,NA,-4.29,-3.33,0.438,56.26687124,5.626687124,1.285191956,NA,NA,NA,angiosperm,tree,NA,NA,NA,NA,0.562,NA,-1.95,-0.27,1.6100490044984768,-0.31485573888072255
QUEDUR,-0.73,1.0064724917400112,Pepperwood,0.907693584665498,-0.1836457731471755,0.642868762,1.379844961,-3.58,-0.23,1.5555274406069213,1.101693365353594,4.959844961,QUEDUR,NA,-4.29,-3.33,0.438,56.26687124,5.626687124,1.285191956,NA,NA,NA,angiosperm,tree,NA,NA,NA,NA,0.562,NA,-1.95,-0.27,1.5371864423035437,-0.31485573888072255
QUEDUR,-0.23,1.0486111112276235,Pepperwood,0.907693584665498,-0.1836457731471755,0.642868762,1.379844961,-3.58,-0.23,1.5555274406069213,1.101693365353594,4.959844961,QUEDUR,NA,-4.29,-3.33,0.438,56.26687124,5.626687124,1.285191956,NA,NA,NA,angiosperm,tree,NA,NA,NA,NA,0.562,NA,-1.95,-0.27,1.9014992532782087,-0.31485573888072255
QUEDUR,-3.55,1.3764883121579052,Pepperwood,0.907693584665498,-0.1836457731471755,0.642868762,1.379844961,-3.58,-0.23,1.5555274406069213,1.101693365353594,4.959844961,QUEDUR,NA,-4.29,-3.33,0.438,56.26687124,5.626687124,1.285191956,NA,NA,NA,angiosperm,tree,NA,NA,NA,NA,0.562,NA,-1.95,-0.27,-0.5175378115935669,-0.31485573888072255
QUEDUR,-2.5,1.3492794616273482,Pepperwood,0.907693584665498,-0.1836457731471755,0.642868762,1.379844961,-3.58,-0.23,1.5555274406069213,1.101693365353594,4.959844961,QUEDUR,NA,-4.29,-3.33,0.438,56.26687124,5.626687124,1.285191956,NA,NA,NA,angiosperm,tree,NA,NA,NA,NA,0.562,NA,-1.95,-0.27,0.2475190914532295,-0.31485573888072255
QUEDUR,-3.23,1.507673873062327,Pepperwood,0.907693584665498,-0.1836457731471755,0.642868762,1.379844961,-3.58,-0.23,1.5555274406069213,1.101693365353594,4.959844961,QUEDUR,NA,-4.29,-3.33,0.438,56.26687124,5.626687124,1.285191956,NA,NA,NA,angiosperm,tree,NA,NA,NA,NA,0.562,NA,-1.95,-0.27,-0.28437761256978145,-0.31485573888072255
QUEDUR,-0.77,0.7247191012498105,Pepperwood,0.907693584665498,-0.1836457731471755,0.642868762,1.379844961,-3.58,-0.23,1.5555274406069213,1.101693365353594,4.959844961,QUEDUR,NA,-4.29,-3.33,0.438,56.26687124,5.626687124,1.285191956,NA,NA,NA,angiosperm,tree,NA,NA,NA,NA,0.562,NA,-1.95,-0.27,1.5080414174255705,-0.31485573888072255
QUEDUR,-2.55,1.3556971852404978,Pepperwood,0.907693584665498,-0.1836457731471755,0.642868762,1.379844961,-3.58,-0.23,1.5555274406069213,1.101693365353594,4.959844961,QUEDUR,NA,-4.29,-3.33,0.438,56.26687124,5.626687124,1.285191956,NA,NA,NA,angiosperm,tree,NA,NA,NA,NA,0.562,NA,-1.95,-0.27,0.21108781035576313,-0.31485573888072255
QUEDUR,-0.42,0.8847352026024593,Pepperwood,0.907693584665498,-0.1836457731471755,0.642868762,1.379844961,-3.58,-0.23,1.5555274406069213,1.101693365353594,4.959844961,QUEDUR,NA,-4.29,-3.33,0.438,56.26687124,5.626687124,1.285191956,NA,NA,NA,angiosperm,tree,NA,NA,NA,NA,0.562,NA,-1.95,-0.27,1.7630603851078361,-0.31485573888072255
QUEDUR,-3.58,1.3700202207038457,Pepperwood,0.907693584665498,-0.1836457731471755,0.642868762,1.379844961,-3.58,-0.23,1.5555274406069213,1.101693365353594,4.959844961,QUEDUR,NA,-4.29,-3.33,0.438,56.26687124,5.626687124,1.285191956,NA,NA,NA,angiosperm,tree,NA,NA,NA,NA,0.562,NA,-1.95,-0.27,-0.5393965802520471,-0.31485573888072255
