"","Species","date","wp","time","lfm","study","tissue_age","Sp.Site"
"1495","PINJEF",2021-04-24,-1.28,"md",1.089111581,"SEKI","new","PINJEF_SEKI"
"1496","PINJEF",2020-08-04,-1.11,"pd",1.600049722,"SEKI","new","PINJEF_SEKI"
"1497","PINJEF",2020-08-04,-2.545,"md",1.600049722,"SEKI","new","PINJEF_SEKI"
"1498","PINJEF",2020-08-26,-2.419,"pd",1.627884124,"SEKI","new","PINJEF_SEKI"
"1499","PINJEF",2020-08-26,-2.2125,"md",1.627884124,"SEKI","new","PINJEF_SEKI"
"1500","PINJEF",2020-10-19,-2.267,"pd",1.305198147,"SEKI","new","PINJEF_SEKI"
"1501","PINJEF",2020-10-19,-2.2975,"md",1.305198147,"SEKI","new","PINJEF_SEKI"
"1502","PINJEF",2021-05-15,-0.76,"pd",1.096734842,"SEKI","new","PINJEF_SEKI"
"1503","PINJEF",2021-05-15,-1.77,"md",1.096734842,"SEKI","new","PINJEF_SEKI"
"1504","PINJEF",2021-07-08,-1.28,"pd",1.959679988,"SEKI","new","PINJEF_SEKI"
"1505","PINJEF",2021-07-08,-2.05,"md",1.959679988,"SEKI","new","PINJEF_SEKI"
"1506","PINJEF",2021-07-30,-2.225,"pd",1.537159991,"SEKI","new","PINJEF_SEKI"
"1507","PINJEF",2021-07-30,-2.73,"md",1.537159991,"SEKI","new","PINJEF_SEKI"
"1508","PINJEF",2021-08-19,-2.46,"pd",2.957245592,"SEKI","new","PINJEF_SEKI"
"1509","PINJEF",2021-08-19,-2.473333333,"md",2.957245592,"SEKI","new","PINJEF_SEKI"
"1510","PINJEF",2021-09-16,-2.205,"pd",1.645225188,"SEKI","new","PINJEF_SEKI"
"1511","PINJEF",2021-09-16,-2.785,"md",1.645225188,"SEKI","new","PINJEF_SEKI"
"1512","PINJEF",2021-10-16,-1.465,"pd",1.450247798,"SEKI","new","PINJEF_SEKI"
"1513","PINJEF",2021-10-16,-2.24,"md",1.450247798,"SEKI","new","PINJEF_SEKI"
"1514","PINJEF",2021-05-15,0,"pd",0.974258467,"SEKI","new","PINJEF_SEKI"
"1515","PINJEF",2021-05-15,-1.86,"md",0.974258467,"SEKI","new","PINJEF_SEKI"
"1516","PINJEF",2021-06-16,-1.64,"pd",2.383103822,"SEKI","new","PINJEF_SEKI"
"1517","PINJEF",2021-06-16,-2.915,"md",2.383103822,"SEKI","new","PINJEF_SEKI"
"1518","PINJEF",2021-07-08,-1.74,"pd",1.767522602,"SEKI","new","PINJEF_SEKI"
"1519","PINJEF",2021-07-08,-2.725,"md",1.767522602,"SEKI","new","PINJEF_SEKI"
"1520","PINJEF",2021-07-30,-1.92,"pd",1.502232304,"SEKI","new","PINJEF_SEKI"
"1521","PINJEF",2021-07-30,-2.81,"md",1.502232304,"SEKI","new","PINJEF_SEKI"
"1522","PINJEF",2021-08-19,-2.305,"pd",1.472688142,"SEKI","new","PINJEF_SEKI"
"1523","PINJEF",2021-08-19,-2.5,"md",1.472688142,"SEKI","new","PINJEF_SEKI"
"1524","PINJEF",2021-09-16,-2.255,"pd",0.9722355831,"SEKI","new","PINJEF_SEKI"
"1525","PINJEF",2021-09-16,-3.003333333,"md",0.9722355831,"SEKI","new","PINJEF_SEKI"
"1526","PINJEF",2021-10-16,-1.63,"pd",1.277818792,"SEKI","new","PINJEF_SEKI"
"1527","PINJEF",2021-10-16,-2.31,"md",1.277818792,"SEKI","new","PINJEF_SEKI"
"1528","PINJEF",2021-05-15,-1.595,"md",0.9884848219,"SEKI","new","PINJEF_SEKI"
"1529","PINJEF",2021-06-16,-1.8,"pd",2.518070978,"SEKI","new","PINJEF_SEKI"
"1530","PINJEF",2021-06-16,-2.215,"md",2.518070978,"SEKI","new","PINJEF_SEKI"
"1531","PINJEF",2021-07-08,-1.305,"pd",1.804331793,"SEKI","new","PINJEF_SEKI"
"1532","PINJEF",2021-07-08,-2.545,"md",1.804331793,"SEKI","new","PINJEF_SEKI"
"1533","PINJEF",2021-07-30,-1.85,"pd",1.512818307,"SEKI","new","PINJEF_SEKI"
"1534","PINJEF",2021-07-30,-3.03,"md",1.512818307,"SEKI","new","PINJEF_SEKI"
"1535","PINJEF",2021-09-16,-2.135,"pd",1.543142212,"SEKI","new","PINJEF_SEKI"
"1536","PINJEF",2021-09-16,-2.465,"md",1.543142212,"SEKI","new","PINJEF_SEKI"
"1537","PINJEF",2021-10-16,-1.73,"pd",1.381039872,"SEKI","new","PINJEF_SEKI"
"1538","PINJEF",2021-10-16,-1.95,"md",1.381039872,"SEKI","new","PINJEF_SEKI"
"1539","PINJEF",2021-05-15,-0.865,"pd",0.9535045518,"SEKI","new","PINJEF_SEKI"
"1540","PINJEF",2021-05-15,-1.49,"md",0.9535045518,"SEKI","new","PINJEF_SEKI"
"1541","PINJEF",2021-07-08,-1.05,"pd",2.251157723,"SEKI","new","PINJEF_SEKI"
"1542","PINJEF",2021-07-08,-2.08,"md",2.251157723,"SEKI","new","PINJEF_SEKI"
"1543","PINJEF",2021-07-08,-1.765,"pd",1.541603603,"SEKI","new","PINJEF_SEKI"
"1544","PINJEF",2021-07-08,-2.62,"md",1.541603603,"SEKI","new","PINJEF_SEKI"
"1545","PINJEF",2021-07-30,-2.025,"pd",1.112925375,"SEKI","new","PINJEF_SEKI"
"1546","PINJEF",2021-07-30,-2.336666667,"md",1.112925375,"SEKI","new","PINJEF_SEKI"
"1547","PINJEF",2021-08-19,-2.505,"pd",0.569088379,"SEKI","new","PINJEF_SEKI"
"1548","PINJEF",2021-08-19,-2.36,"md",0.569088379,"SEKI","new","PINJEF_SEKI"
"1549","PINJEF",2021-09-16,-2.205,"pd",1.16836012,"SEKI","new","PINJEF_SEKI"
"1550","PINJEF",2021-09-16,-2.67,"md",1.16836012,"SEKI","new","PINJEF_SEKI"
"1551","PINJEF",2021-10-16,-1.115,"pd",1.252084087,"SEKI","new","PINJEF_SEKI"
"1552","PINJEF",2021-10-16,-1.675,"md",1.252084087,"SEKI","new","PINJEF_SEKI"
"1553","PINJEF",2021-06-16,-1.22,"pd",2.73316913,"SEKI","new","PINJEF_SEKI"
"1554","PINJEF",2021-06-16,-3.02,"md",2.73316913,"SEKI","new","PINJEF_SEKI"
"1555","PINJEF",2021-07-08,-1.395,"pd",2.03848283,"SEKI","new","PINJEF_SEKI"
"1556","PINJEF",2021-07-08,-2.2,"md",2.03848283,"SEKI","new","PINJEF_SEKI"
"1557","PINJEF",2021-07-30,-1.605,"pd",1.632239773,"SEKI","new","PINJEF_SEKI"
"1558","PINJEF",2021-07-30,-2.33,"md",1.632239773,"SEKI","new","PINJEF_SEKI"
"1559","PINJEF",2021-08-19,-1.793333333,"pd",1.366686997,"SEKI","new","PINJEF_SEKI"
"1560","PINJEF",2021-08-19,-2.07,"md",1.366686997,"SEKI","new","PINJEF_SEKI"
"1561","PINJEF",2021-09-16,-1.803333333,"pd",0.5786318217,"SEKI","new","PINJEF_SEKI"
"1562","PINJEF",2021-09-16,-2.195,"md",0.5786318217,"SEKI","new","PINJEF_SEKI"
"1563","PINJEF",2021-10-16,-1.32,"pd",1.465459481,"SEKI","new","PINJEF_SEKI"
"1564","PINJEF",2021-10-16,-1.68,"md",1.465459481,"SEKI","new","PINJEF_SEKI"
"1565","PINJEF",2021-05-15,-1.08,"pd",1.080045563,"SEKI","new","PINJEF_SEKI"
"1566","PINJEF",2021-05-15,-1.265,"md",1.080045563,"SEKI","new","PINJEF_SEKI"
"1567","PINJEF",2021-06-16,-1.213333333,"pd",2.575630252,"SEKI","new","PINJEF_SEKI"
"1568","PINJEF",2021-06-16,-2.475,"md",2.575630252,"SEKI","new","PINJEF_SEKI"
"1569","PINJEF",2021-07-08,-1.4,"pd",1.816213998,"SEKI","new","PINJEF_SEKI"
"1570","PINJEF",2021-07-08,-1.495,"md",1.816213998,"SEKI","new","PINJEF_SEKI"
"1571","PINJEF",2021-07-30,-1.866666667,"pd",1.424598624,"SEKI","new","PINJEF_SEKI"
"1572","PINJEF",2021-07-30,-2.35,"md",1.424598624,"SEKI","new","PINJEF_SEKI"
"1573","PINJEF",2021-08-19,-2.13,"pd",1.35610396,"SEKI","new","PINJEF_SEKI"
"1574","PINJEF",2021-08-19,-2.35,"md",1.35610396,"SEKI","new","PINJEF_SEKI"
"1575","PINJEF",2021-09-16,-2.306666667,"pd",1.3173046,"SEKI","new","PINJEF_SEKI"
"1576","PINJEF",2021-09-16,-2.755,"md",1.3173046,"SEKI","new","PINJEF_SEKI"
"1577","PINJEF",2021-10-16,-1.4,"pd",1.287328916,"SEKI","new","PINJEF_SEKI"
"1578","PINJEF",2021-10-16,-1.71,"md",1.287328916,"SEKI","new","PINJEF_SEKI"
"1579","PINJEF",2020-08-04,-1.44,"pd",1.682416553,"SEKI","new","PINJEF_SEKI"
"1580","PINJEF",2020-08-04,-2.5,"md",1.682416553,"SEKI","new","PINJEF_SEKI"
"1581","PINJEF",2020-08-26,-2.6045,"pd",1.466145505,"SEKI","new","PINJEF_SEKI"
"1582","PINJEF",2020-08-26,-2.391,"md",1.466145505,"SEKI","new","PINJEF_SEKI"
"1583","PINJEF",2020-08-26,-2.171,"pd",1.467154952,"SEKI","new","PINJEF_SEKI"
"1584","PINJEF",2020-08-26,-2.583,"md",1.467154952,"SEKI","new","PINJEF_SEKI"
"1585","PINJEF",2020-08-04,-1.69,"pd",1.408168656,"SEKI","new","PINJEF_SEKI"
"1586","PINJEF",2020-08-04,-2.5,"md",1.408168656,"SEKI","new","PINJEF_SEKI"
"1587","PINJEF",2020-08-26,-2.429,"pd",1.335603703,"SEKI","new","PINJEF_SEKI"
"1588","PINJEF",2020-08-26,-2.466,"md",1.335603703,"SEKI","new","PINJEF_SEKI"
"1589","PINJEF",2020-08-04,-1.315,"pd",1.031400113,"SEKI","new","PINJEF_SEKI"
"1590","PINJEF",2020-08-04,-2.64,"md",1.031400113,"SEKI","new","PINJEF_SEKI"
"1591","PINJEF",2020-08-26,-1.885,"pd",1.437079863,"SEKI","new","PINJEF_SEKI"
"1592","PINJEF",2020-08-26,-2.7615,"md",1.437079863,"SEKI","new","PINJEF_SEKI"
"1593","PINJEF",2020-08-04,-1.325,"pd",1.474465809,"SEKI","new","PINJEF_SEKI"
"1594","PINJEF",2020-08-04,-2.525,"md",1.474465809,"SEKI","new","PINJEF_SEKI"
"1595","PINJEF",2020-08-26,-2.128,"pd",1.381664815,"SEKI","new","PINJEF_SEKI"
"1596","PINJEF",2020-08-26,-2.331,"md",1.381664815,"SEKI","new","PINJEF_SEKI"
"1597","PINJEF",2020-10-19,-3.058,"pd",1.271193197,"SEKI","new","PINJEF_SEKI"
"1598","PINJEF",2020-10-19,-2.9545,"md",1.271193197,"SEKI","new","PINJEF_SEKI"
"1599","PINJEF",2020-10-19,-2.52,"pd",1.286168834,"SEKI","new","PINJEF_SEKI"
"1600","PINJEF",2020-10-19,-3.343,"md",1.286168834,"SEKI","new","PINJEF_SEKI"
"1601","PINJEF",2020-10-19,-2.9755,"pd",1.349276003,"SEKI","new","PINJEF_SEKI"
"1602","PINJEF",2020-10-19,-2.734,"md",1.349276003,"SEKI","new","PINJEF_SEKI"
"1603","PINJEF",2020-10-19,-2.739,"pd",1.354219388,"SEKI","new","PINJEF_SEKI"
"1604","PINJEF",2020-10-19,-2.871,"md",1.354219388,"SEKI","new","PINJEF_SEKI"
"1605","PINJEF",2020-10-19,-1.8075,"pd",1.289390273,"SEKI","new","PINJEF_SEKI"
"1606","PINJEF",2020-10-19,-2.389,"md",1.289390273,"SEKI","new","PINJEF_SEKI"
"1607","PINJEF",2021-04-24,-0.71,"pd",1.10760947,"SEKI","old","PINJEF_SEKI"
"1608","PINJEF",2021-04-24,-0.88,"md",1.10760947,"SEKI","old","PINJEF_SEKI"
"1609","PINJEF",2021-04-24,-0.825,"pd",0.9360528989,"SEKI","old","PINJEF_SEKI"
"1610","PINJEF",2021-04-24,-1.13,"md",0.9360528989,"SEKI","old","PINJEF_SEKI"
"1611","PINJEF",2021-04-24,-0.775,"pd",1.009473234,"SEKI","old","PINJEF_SEKI"
"1612","PINJEF",2021-04-24,-1.275,"md",1.009473234,"SEKI","old","PINJEF_SEKI"
"1613","PINJEF",2021-04-24,-0.825,"pd",1.062587628,"SEKI","old","PINJEF_SEKI"
"1614","PINJEF",2021-04-24,-1.13,"md",1.062587628,"SEKI","old","PINJEF_SEKI"
"1615","PINJEF",2021-04-24,-0.6,"pd",0.869029508,"SEKI","old","PINJEF_SEKI"
"1616","PINJEF",2021-04-24,-1.28,"md",0.869029508,"SEKI","old","PINJEF_SEKI"
"1617","PINJEF",2021-04-24,-0.775,"pd",0.9603702951,"SEKI","old","PINJEF_SEKI"
"1618","PINJEF",2021-04-24,-1.25,"md",0.9603702951,"SEKI","old","PINJEF_SEKI"
"1619","PINJEF",2021-04-24,-0.515,"pd",0.9027451447,"SEKI","old","PINJEF_SEKI"
"1620","PINJEF",2021-04-24,-1.13,"md",0.9027451447,"SEKI","old","PINJEF_SEKI"
"1621","PINJEF",2020-08-04,-1.11,"pd",1.141684828,"SEKI","old","PINJEF_SEKI"
"1622","PINJEF",2020-08-04,-2.545,"md",1.141684828,"SEKI","old","PINJEF_SEKI"
"1623","PINJEF",2020-08-26,-2.419,"pd",1.219914709,"SEKI","old","PINJEF_SEKI"
"1624","PINJEF",2020-08-26,-2.2125,"md",1.219914709,"SEKI","old","PINJEF_SEKI"
"1625","PINJEF",2021-05-15,-0.76,"pd",0.8782022544,"SEKI","old","PINJEF_SEKI"
"1626","PINJEF",2021-05-15,-1.77,"md",0.8782022544,"SEKI","old","PINJEF_SEKI"
"1627","PINJEF",2021-06-16,-1.276666667,"pd",0.9808319161,"SEKI","old","PINJEF_SEKI"
"1628","PINJEF",2021-06-16,-1.96,"md",0.9808319161,"SEKI","old","PINJEF_SEKI"
"1629","PINJEF",2021-07-08,-1.28,"pd",1.185148087,"SEKI","old","PINJEF_SEKI"
"1630","PINJEF",2021-07-08,-2.05,"md",1.185148087,"SEKI","old","PINJEF_SEKI"
"1631","PINJEF",2021-08-19,-2.46,"pd",1.129831024,"SEKI","old","PINJEF_SEKI"
"1632","PINJEF",2021-08-19,-2.473333333,"md",1.129831024,"SEKI","old","PINJEF_SEKI"
"1633","PINJEF",2021-09-16,-2.205,"pd",1.232526287,"SEKI","old","PINJEF_SEKI"
"1634","PINJEF",2021-09-16,-2.785,"md",1.232526287,"SEKI","old","PINJEF_SEKI"
"1635","PINJEF",2021-10-16,-1.465,"pd",1.115251153,"SEKI","old","PINJEF_SEKI"
"1636","PINJEF",2021-10-16,-2.24,"md",1.115251153,"SEKI","old","PINJEF_SEKI"
"1637","PINJEF",2021-05-15,0,"pd",0.813871521,"SEKI","old","PINJEF_SEKI"
"1638","PINJEF",2021-05-15,-1.86,"md",0.813871521,"SEKI","old","PINJEF_SEKI"
"1639","PINJEF",2021-06-16,-1.64,"pd",0.860590638,"SEKI","old","PINJEF_SEKI"
"1640","PINJEF",2021-06-16,-2.915,"md",0.860590638,"SEKI","old","PINJEF_SEKI"
"1641","PINJEF",2021-07-08,-1.74,"pd",0.9413435584,"SEKI","old","PINJEF_SEKI"
"1642","PINJEF",2021-07-08,-2.725,"md",0.9413435584,"SEKI","old","PINJEF_SEKI"
"1643","PINJEF",2021-08-19,-2.305,"pd",0.9890660867,"SEKI","old","PINJEF_SEKI"
"1644","PINJEF",2021-08-19,-2.5,"md",0.9890660867,"SEKI","old","PINJEF_SEKI"
"1645","PINJEF",2021-09-16,-2.255,"pd",1.031257255,"SEKI","old","PINJEF_SEKI"
"1646","PINJEF",2021-09-16,-3.003333333,"md",1.031257255,"SEKI","old","PINJEF_SEKI"
"1647","PINJEF",2021-10-16,-1.63,"pd",0.9959355568,"SEKI","old","PINJEF_SEKI"
"1648","PINJEF",2021-10-16,-2.31,"md",0.9959355568,"SEKI","old","PINJEF_SEKI"
"1649","PINJEF",2021-05-15,-1.595,"md",0.9036554954,"SEKI","old","PINJEF_SEKI"
"1650","PINJEF",2021-06-16,-1.8,"pd",0.8515040352,"SEKI","old","PINJEF_SEKI"
"1651","PINJEF",2021-06-16,-2.215,"md",0.8515040352,"SEKI","old","PINJEF_SEKI"
"1652","PINJEF",2021-07-08,-1.305,"pd",0.9602915284,"SEKI","old","PINJEF_SEKI"
"1653","PINJEF",2021-07-08,-2.545,"md",0.9602915284,"SEKI","old","PINJEF_SEKI"
"1654","PINJEF",2021-08-19,-2.17,"pd",0.9667887189,"SEKI","old","PINJEF_SEKI"
"1655","PINJEF",2021-08-19,-2.256666667,"md",0.9667887189,"SEKI","old","PINJEF_SEKI"
"1656","PINJEF",2021-09-16,-2.135,"pd",0.9402468497,"SEKI","old","PINJEF_SEKI"
"1657","PINJEF",2021-09-16,-2.465,"md",0.9402468497,"SEKI","old","PINJEF_SEKI"
"1658","PINJEF",2021-10-16,-1.73,"pd",1.167717689,"SEKI","old","PINJEF_SEKI"
"1659","PINJEF",2021-10-16,-1.95,"md",1.167717689,"SEKI","old","PINJEF_SEKI"
"1660","PINJEF",2021-05-15,-0.865,"pd",0.8267709691,"SEKI","old","PINJEF_SEKI"
"1661","PINJEF",2021-05-15,-1.49,"md",0.8267709691,"SEKI","old","PINJEF_SEKI"
"1662","PINJEF",2021-06-16,-2.045,"pd",0.7819259337,"SEKI","old","PINJEF_SEKI"
"1663","PINJEF",2021-06-16,-2.465,"md",0.7819259337,"SEKI","old","PINJEF_SEKI"
"1664","PINJEF",2021-07-08,-1.765,"pd",0.9750575193,"SEKI","old","PINJEF_SEKI"
"1665","PINJEF",2021-07-08,-2.62,"md",0.9750575193,"SEKI","old","PINJEF_SEKI"
"1666","PINJEF",2021-08-19,-2.505,"pd",1.000400771,"SEKI","old","PINJEF_SEKI"
"1667","PINJEF",2021-08-19,-2.36,"md",1.000400771,"SEKI","old","PINJEF_SEKI"
"1668","PINJEF",2021-09-16,-2.205,"pd",0.9084050762,"SEKI","old","PINJEF_SEKI"
"1669","PINJEF",2021-09-16,-2.67,"md",0.9084050762,"SEKI","old","PINJEF_SEKI"
"1670","PINJEF",2021-10-16,-1.115,"pd",0.961500666,"SEKI","old","PINJEF_SEKI"
"1671","PINJEF",2021-10-16,-1.675,"md",0.961500666,"SEKI","old","PINJEF_SEKI"
"1672","PINJEF",2021-06-16,-1.22,"pd",0.904424476,"SEKI","old","PINJEF_SEKI"
"1673","PINJEF",2021-06-16,-3.02,"md",0.904424476,"SEKI","old","PINJEF_SEKI"
"1674","PINJEF",2021-07-08,-1.395,"pd",1.047266543,"SEKI","old","PINJEF_SEKI"
"1675","PINJEF",2021-07-08,-2.2,"md",1.047266543,"SEKI","old","PINJEF_SEKI"
"1676","PINJEF",2021-08-19,-1.793333333,"pd",1.017699502,"SEKI","old","PINJEF_SEKI"
"1677","PINJEF",2021-08-19,-2.07,"md",1.017699502,"SEKI","old","PINJEF_SEKI"
"1678","PINJEF",2021-09-16,-1.803333333,"pd",1.032763533,"SEKI","old","PINJEF_SEKI"
"1679","PINJEF",2021-09-16,-2.195,"md",1.032763533,"SEKI","old","PINJEF_SEKI"
"1680","PINJEF",2021-10-16,-1.32,"pd",1.255796141,"SEKI","old","PINJEF_SEKI"
"1681","PINJEF",2021-10-16,-1.68,"md",1.255796141,"SEKI","old","PINJEF_SEKI"
"1682","PINJEF",2021-05-15,-1.08,"pd",0.88784219,"SEKI","old","PINJEF_SEKI"
"1683","PINJEF",2021-05-15,-1.265,"md",0.88784219,"SEKI","old","PINJEF_SEKI"
"1684","PINJEF",2021-06-16,-1.213333333,"pd",0.9312428363,"SEKI","old","PINJEF_SEKI"
"1685","PINJEF",2021-06-16,-2.475,"md",0.9312428363,"SEKI","old","PINJEF_SEKI"
"1686","PINJEF",2021-07-08,-1.4,"pd",0.9664743372,"SEKI","old","PINJEF_SEKI"
"1687","PINJEF",2021-07-08,-1.495,"md",0.9664743372,"SEKI","old","PINJEF_SEKI"
"1688","PINJEF",2021-08-19,-2.13,"pd",1.094378408,"SEKI","old","PINJEF_SEKI"
"1689","PINJEF",2021-08-19,-2.35,"md",1.094378408,"SEKI","old","PINJEF_SEKI"
"1690","PINJEF",2021-09-16,-2.306666667,"pd",0.9853505406,"SEKI","old","PINJEF_SEKI"
"1691","PINJEF",2021-09-16,-2.755,"md",0.9853505406,"SEKI","old","PINJEF_SEKI"
"1692","PINJEF",2021-10-16,-1.4,"pd",0.9926729826,"SEKI","old","PINJEF_SEKI"
"1693","PINJEF",2021-10-16,-1.71,"md",0.9926729826,"SEKI","old","PINJEF_SEKI"
"1694","PINJEF",2020-08-04,-1.44,"pd",1.057785396,"SEKI","old","PINJEF_SEKI"
"1695","PINJEF",2020-08-04,-2.5,"md",1.057785396,"SEKI","old","PINJEF_SEKI"
"1696","PINJEF",2020-08-04,-1.73,"pd",1.049124033,"SEKI","old","PINJEF_SEKI"
"1697","PINJEF",2020-08-04,-2.18,"md",1.049124033,"SEKI","old","PINJEF_SEKI"
"1698","PINJEF",2020-08-26,-2.171,"pd",1.170021908,"SEKI","old","PINJEF_SEKI"
"1699","PINJEF",2020-08-26,-2.583,"md",1.170021908,"SEKI","old","PINJEF_SEKI"
"1700","PINJEF",2020-08-04,-1.69,"pd",1.035976542,"SEKI","old","PINJEF_SEKI"
"1701","PINJEF",2020-08-04,-2.5,"md",1.035976542,"SEKI","old","PINJEF_SEKI"
"1702","PINJEF",2020-08-26,-2.429,"pd",1.04972759,"SEKI","old","PINJEF_SEKI"
"1703","PINJEF",2020-08-26,-2.466,"md",1.04972759,"SEKI","old","PINJEF_SEKI"
"1704","PINJEF",2020-08-04,-1.315,"pd",1.038800773,"SEKI","old","PINJEF_SEKI"
"1705","PINJEF",2020-08-04,-2.64,"md",1.038800773,"SEKI","old","PINJEF_SEKI"
"1706","PINJEF",2020-08-26,-1.885,"pd",1.092441034,"SEKI","old","PINJEF_SEKI"
"1707","PINJEF",2020-08-26,-2.7615,"md",1.092441034,"SEKI","old","PINJEF_SEKI"
"1708","PINJEF",2020-08-04,-1.325,"pd",0.9932443868,"SEKI","old","PINJEF_SEKI"
"1709","PINJEF",2020-08-04,-2.525,"md",0.9932443868,"SEKI","old","PINJEF_SEKI"
"1710","PINJEF",2020-08-26,-2.128,"pd",1.075002897,"SEKI","old","PINJEF_SEKI"
"1711","PINJEF",2020-08-26,-2.331,"md",1.075002897,"SEKI","old","PINJEF_SEKI"
"1712","QUEKEL",2020-08-04,-1.465,"pd",1.018884819,"SEKI","new","QUEKEL_SEKI"
"1713","QUEKEL",2020-08-04,-2.91,"md",1.018884819,"SEKI","new","QUEKEL_SEKI"
"1714","QUEKEL",2020-08-26,-1.6645,"pd",1.052774849,"SEKI","new","QUEKEL_SEKI"
"1715","QUEKEL",2020-08-26,-3.6655,"md",1.052774849,"SEKI","new","QUEKEL_SEKI"
"1716","QUEKEL",2020-10-19,-1.3595,"pd",0.8965155087,"SEKI","new","QUEKEL_SEKI"
"1717","QUEKEL",2020-10-19,-3.8435,"md",0.8965155087,"SEKI","new","QUEKEL_SEKI"
"1718","QUEKEL",2020-08-04,-1.04,"pd",0.9499868893,"SEKI","new","QUEKEL_SEKI"
"1719","QUEKEL",2020-08-04,-2.6,"md",0.9499868893,"SEKI","new","QUEKEL_SEKI"
"1720","QUEKEL",2020-08-26,-1.4385,"pd",1.047241781,"SEKI","new","QUEKEL_SEKI"
"1721","QUEKEL",2020-08-26,-3.177,"md",1.047241781,"SEKI","new","QUEKEL_SEKI"
"1722","QUEKEL",2020-10-19,-1.558,"pd",0.8436975632,"SEKI","new","QUEKEL_SEKI"
"1723","QUEKEL",2020-10-19,-4.3985,"md",0.8436975632,"SEKI","new","QUEKEL_SEKI"
"1724","QUEKEL",2020-08-04,-1.125,"pd",0.9229246744,"SEKI","new","QUEKEL_SEKI"
"1725","QUEKEL",2020-08-04,-2.975,"md",0.9229246744,"SEKI","new","QUEKEL_SEKI"
"1726","QUEKEL",2020-08-26,-1.8015,"pd",1.0006866,"SEKI","new","QUEKEL_SEKI"
"1727","QUEKEL",2020-08-26,-3.8585,"md",1.0006866,"SEKI","new","QUEKEL_SEKI"
"1728","QUEKEL",2020-10-19,-1.2415,"pd",0.9954154524,"SEKI","new","QUEKEL_SEKI"
"1729","QUEKEL",2020-10-19,-3.5565,"md",0.9954154524,"SEKI","new","QUEKEL_SEKI"
"1730","QUEKEL",2020-08-04,-1.295,"pd",1.046512714,"SEKI","new","QUEKEL_SEKI"
"1731","QUEKEL",2020-08-04,-3.49,"md",1.046512714,"SEKI","new","QUEKEL_SEKI"
"1732","QUEKEL",2020-08-26,-2.1885,"pd",1.061939749,"SEKI","new","QUEKEL_SEKI"
"1733","QUEKEL",2020-08-26,-3.691,"md",1.061939749,"SEKI","new","QUEKEL_SEKI"
"1734","QUEKEL",2020-10-19,-1.9615,"pd",0.8925745619,"SEKI","new","QUEKEL_SEKI"
"1735","QUEKEL",2020-10-19,-4.122,"md",0.8925745619,"SEKI","new","QUEKEL_SEKI"
"1736","QUEKEL",2020-08-04,-1.075,"pd",0.9454095081,"SEKI","new","QUEKEL_SEKI"
"1737","QUEKEL",2020-08-04,-2.545,"md",0.9454095081,"SEKI","new","QUEKEL_SEKI"
"1738","QUEKEL",2020-08-26,-1.3915,"pd",1.033352938,"SEKI","new","QUEKEL_SEKI"
"1739","QUEKEL",2020-08-26,-3.203,"md",1.033352938,"SEKI","new","QUEKEL_SEKI"
"1740","QUEKEL",2020-10-19,-1.8205,"pd",0.8851532282,"SEKI","new","QUEKEL_SEKI"
"1741","QUEKEL",2020-10-19,-3.9305,"md",0.8851532282,"SEKI","new","QUEKEL_SEKI"
"1742","QUEKEL",2020-08-04,-0.99,"pd",0.9317393413,"SEKI","new","QUEKEL_SEKI"
"1743","QUEKEL",2020-08-04,-3.115,"md",0.9317393413,"SEKI","new","QUEKEL_SEKI"
"1744","QUEKEL",2020-08-26,-1.836,"pd",0.8931427893,"SEKI","new","QUEKEL_SEKI"
"1745","QUEKEL",2020-08-26,-3.061,"md",0.8931427893,"SEKI","new","QUEKEL_SEKI"
"1746","QUEKEL",2020-10-19,-1.551,"pd",0.7880889837,"SEKI","new","QUEKEL_SEKI"
"1747","QUEKEL",2020-10-19,-2.4995,"md",0.7880889837,"SEKI","new","QUEKEL_SEKI"
"1748","QUEKEL",2021-06-16,-1.016666667,"pd",1.866985534,"SEKI","new","QUEKEL_SEKI"
"1749","QUEKEL",2021-06-16,-1.895,"md",1.866985534,"SEKI","new","QUEKEL_SEKI"
"1750","QUEKEL",2021-07-08,-1.646666667,"pd",0.6957057443,"SEKI","new","QUEKEL_SEKI"
"1751","QUEKEL",2021-07-08,-2.9,"md",0.6957057443,"SEKI","new","QUEKEL_SEKI"
"1752","QUEKEL",2021-07-30,-1.746666667,"pd",1.077238093,"SEKI","new","QUEKEL_SEKI"
"1753","QUEKEL",2021-07-30,-3.52,"md",1.077238093,"SEKI","new","QUEKEL_SEKI"
"1754","QUEKEL",2021-08-19,-2.743333333,"pd",1.016199305,"SEKI","new","QUEKEL_SEKI"
"1755","QUEKEL",2021-08-19,-3.68,"md",1.016199305,"SEKI","new","QUEKEL_SEKI"
"1756","QUEKEL",2021-09-16,-3.505,"pd",1.012242525,"SEKI","new","QUEKEL_SEKI"
"1757","QUEKEL",2021-09-16,-4.383333333,"md",1.012242525,"SEKI","new","QUEKEL_SEKI"
"1758","QUEKEL",2021-10-16,-2.295,"pd",1.015393922,"SEKI","new","QUEKEL_SEKI"
"1759","QUEKEL",2021-10-16,-3.415,"md",1.015393922,"SEKI","new","QUEKEL_SEKI"
"1760","QUEKEL",2021-06-16,-1.716666667,"pd",1.288229489,"SEKI","new","QUEKEL_SEKI"
