x1,species,date,mwp,lfm,study,tissue_age,sp_site,ilfm,study_nice
999,CEACOR,2021-06-15,-1.143333333,2.337137187,SEKI,new,CEACOR_SEKI,0.42787389870066705,PrC
1000,CEACOR,2020-08-04,-1.62,1.355944602,SEKI,new,CEACOR_SEKI,0.7374932563801009,PrC
1001,CEACOR,2020-08-26,-2.3345,1.165427951,SEKI,new,CEACOR_SEKI,0.8580539012660079,PrC
1002,CEACOR,2020-08-04,-2.22,1.20999189,SEKI,new,CEACOR_SEKI,0.8264518202679855,PrC
1003,CEACOR,2020-08-26,-2.581,1.118356263,SEKI,new,CEACOR_SEKI,0.894169445895078,PrC
1004,CEACOR,2020-10-19,-3.6485,0.8101107557,SEKI,new,CEACOR_SEKI,1.234399115138177,PrC
1005,CEACOR,2020-08-04,-1.885,1.616008672,SEKI,new,CEACOR_SEKI,0.6188085604530716,PrC
1006,CEACOR,2020-08-26,-2.038,1.281208367,SEKI,new,CEACOR_SEKI,0.7805131669109682,PrC
1007,CEACOR,2020-10-19,-3.527,0.8395852825,SEKI,new,CEACOR_SEKI,1.191064232358075,PrC
1093,PINJEF,2021-04-24,-0.88,1.293963316,SEKI,new,PINJEF_SEKI,0.7728194359414128,PrC
1094,PINJEF,2021-04-24,-1.13,1.079474607,SEKI,new,PINJEF_SEKI,0.9263765849751017,PrC
1095,PINJEF,2021-04-24,-1.13,1.031629367,SEKI,new,PINJEF_SEKI,0.9693403774536015,PrC
1096,PINJEF,2021-04-24,-1.275,1.172271104,SEKI,new,PINJEF_SEKI,0.8530449966631609,PrC
1097,PINJEF,2021-04-24,-1.28,1.089111581,SEKI,new,PINJEF_SEKI,0.918179567131056,PrC
1098,PINJEF,2020-08-04,-2.545,1.600049722,SEKI,new,PINJEF_SEKI,0.6249805779473145,PrC
1099,PINJEF,2020-08-26,-2.2125,1.627884124,SEKI,new,PINJEF_SEKI,0.6142943378198337,PrC
1100,PINJEF,2020-10-19,-2.2975,1.305198147,SEKI,new,PINJEF_SEKI,0.7661671925435242,PrC
1101,PINJEF,2021-05-15,-1.77,1.096734842,SEKI,new,PINJEF_SEKI,0.9117974205838169,PrC
1102,PINJEF,2021-07-08,-2.05,1.959679988,SEKI,new,PINJEF_SEKI,0.5102873969849407,PrC
1103,PINJEF,2021-07-30,-2.73,1.537159991,SEKI,new,PINJEF_SEKI,0.6505503694182475,PrC
1104,PINJEF,2021-08-19,-2.473333333,2.957245592,SEKI,new,PINJEF_SEKI,0.33815250336502994,PrC
1105,PINJEF,2021-09-16,-2.785,1.645225188,SEKI,new,PINJEF_SEKI,0.6078195296873853,PrC
1106,PINJEF,2021-10-16,-2.24,1.450247798,SEKI,new,PINJEF_SEKI,0.6895373338122456,PrC
1107,PINJEF,2021-05-15,-1.86,0.974258467,SEKI,new,PINJEF_SEKI,1.0264216672186233,PrC
1108,PINJEF,2021-06-16,-2.915,2.383103822,SEKI,new,PINJEF_SEKI,0.41962082842062604,PrC
1109,PINJEF,2021-07-08,-2.725,1.767522602,SEKI,new,PINJEF_SEKI,0.5657636280681632,PrC
1110,PINJEF,2021-07-30,-2.81,1.502232304,SEKI,new,PINJEF_SEKI,0.6656760058596104,PrC
1111,PINJEF,2021-08-19,-2.5,1.472688142,SEKI,new,PINJEF_SEKI,0.679030387684075,PrC
1112,PINJEF,2021-09-16,-3.003333333,0.9722355831,SEKI,new,PINJEF_SEKI,1.0285572935023344,PrC
1113,PINJEF,2021-10-16,-2.31,1.277818792,SEKI,new,PINJEF_SEKI,0.7825835762164938,PrC
1114,PINJEF,2021-05-15,-1.595,0.9884848219,SEKI,new,PINJEF_SEKI,1.011649322118944,PrC
1115,PINJEF,2021-06-16,-2.215,2.518070978,SEKI,new,PINJEF_SEKI,0.3971293933875759,PrC
1116,PINJEF,2021-07-08,-2.545,1.804331793,SEKI,new,PINJEF_SEKI,0.5542217921778869,PrC
1117,PINJEF,2021-07-30,-3.03,1.512818307,SEKI,new,PINJEF_SEKI,0.6610179129726779,PrC
1118,PINJEF,2021-09-16,-2.465,1.543142212,SEKI,new,PINJEF_SEKI,0.6480284138582038,PrC
1119,PINJEF,2021-10-16,-1.95,1.381039872,SEKI,new,PINJEF_SEKI,0.7240920557578225,PrC
1120,PINJEF,2021-05-15,-1.49,0.9535045518,SEKI,new,PINJEF_SEKI,1.0487626913916952,PrC
1121,PINJEF,2021-07-08,-2.08,2.251157723,SEKI,new,PINJEF_SEKI,0.4442158760281587,PrC
1122,PINJEF,2021-07-08,-2.62,1.541603603,SEKI,new,PINJEF_SEKI,0.6486751834608939,PrC
1123,PINJEF,2021-07-30,-2.336666667,1.112925375,SEKI,new,PINJEF_SEKI,0.8985328418807954,PrC
1124,PINJEF,2021-08-19,-2.36,0.569088379,SEKI,new,PINJEF_SEKI,1.7571963106278787,PrC
1125,PINJEF,2021-09-16,-2.67,1.16836012,SEKI,new,PINJEF_SEKI,0.8559004906809041,PrC
1126,PINJEF,2021-10-16,-1.675,1.252084087,SEKI,new,PINJEF_SEKI,0.798668404448782,PrC
1127,PINJEF,2021-06-16,-3.02,2.73316913,SEKI,new,PINJEF_SEKI,0.3658756382924609,PrC
1128,PINJEF,2021-07-08,-2.2,2.03848283,SEKI,new,PINJEF_SEKI,0.49056091387338296,PrC
1129,PINJEF,2021-07-30,-2.33,1.632239773,SEKI,new,PINJEF_SEKI,0.6126550869190222,PrC
1130,PINJEF,2021-08-19,-2.07,1.366686997,SEKI,new,PINJEF_SEKI,0.731696432464119,PrC
1131,PINJEF,2021-09-16,-2.195,0.5786318217,SEKI,new,PINJEF_SEKI,1.72821466517696,PrC
1132,PINJEF,2021-10-16,-1.68,1.465459481,SEKI,new,PINJEF_SEKI,0.6823798357888546,PrC
1133,PINJEF,2021-05-15,-1.265,1.080045563,SEKI,new,PINJEF_SEKI,0.9258868646451723,PrC
1134,PINJEF,2021-06-16,-2.475,2.575630252,SEKI,new,PINJEF_SEKI,0.3882544861489692,PrC
1135,PINJEF,2021-07-08,-1.495,1.816213998,SEKI,new,PINJEF_SEKI,0.5505959105596542,PrC
1136,PINJEF,2021-07-30,-2.35,1.424598624,SEKI,new,PINJEF_SEKI,0.7019521029665126,PrC
1137,PINJEF,2021-08-19,-2.35,1.35610396,SEKI,new,PINJEF_SEKI,0.7374065923382452,PrC
1138,PINJEF,2021-09-16,-2.755,1.3173046,SEKI,new,PINJEF_SEKI,0.7591258695976618,PrC
1139,PINJEF,2021-10-16,-1.71,1.287328916,SEKI,new,PINJEF_SEKI,0.7768022512126962,PrC
1140,PINJEF,2020-08-04,-2.5,1.682416553,SEKI,new,PINJEF_SEKI,0.5943831200524333,PrC
1141,PINJEF,2020-08-26,-2.391,1.466145505,SEKI,new,PINJEF_SEKI,0.6820605435065601,PrC
1142,PINJEF,2020-08-26,-2.583,1.467154952,SEKI,new,PINJEF_SEKI,0.6815912652149096,PrC
1143,PINJEF,2020-08-04,-2.5,1.408168656,SEKI,new,PINJEF_SEKI,0.7101422089883529,PrC
1144,PINJEF,2020-08-26,-2.466,1.335603703,SEKI,new,PINJEF_SEKI,0.748725087953728,PrC
1145,PINJEF,2020-08-04,-2.64,1.031400113,SEKI,new,PINJEF_SEKI,0.9695558371535684,PrC
1146,PINJEF,2020-08-26,-2.7615,1.437079863,SEKI,new,PINJEF_SEKI,0.6958555510703722,PrC
1147,PINJEF,2020-08-04,-2.525,1.474465809,SEKI,new,PINJEF_SEKI,0.6782117251523192,PrC
1148,PINJEF,2020-08-26,-2.331,1.381664815,SEKI,new,PINJEF_SEKI,0.7237645405336605,PrC
1149,PINJEF,2020-10-19,-2.9545,1.271193197,SEKI,new,PINJEF_SEKI,0.7866624855765334,PrC
1150,PINJEF,2020-10-19,-3.343,1.286168834,SEKI,new,PINJEF_SEKI,0.7775029013026139,PrC
1151,PINJEF,2020-10-19,-2.734,1.349276003,SEKI,new,PINJEF_SEKI,0.7411382087701741,PrC
1152,PINJEF,2020-10-19,-2.871,1.354219388,SEKI,new,PINJEF_SEKI,0.7384327892963234,PrC
1153,PINJEF,2020-10-19,-2.389,1.289390273,SEKI,new,PINJEF_SEKI,0.7755603721698,PrC
1207,QUEKEL,2020-08-04,-2.91,1.018884819,SEKI,new,QUEKEL_SEKI,0.9814652072070965,PrC
1208,QUEKEL,2020-08-26,-3.6655,1.052774849,SEKI,new,QUEKEL_SEKI,0.9498707163738483,PrC
1209,QUEKEL,2020-10-19,-3.8435,0.8965155087,SEKI,new,QUEKEL_SEKI,1.115429672209529,PrC
1210,QUEKEL,2020-08-04,-2.6,0.9499868893,SEKI,new,QUEKEL_SEKI,1.0526461062392685,PrC
1211,QUEKEL,2020-08-26,-3.177,1.047241781,SEKI,new,QUEKEL_SEKI,0.954889327510511,PrC
1212,QUEKEL,2020-10-19,-4.3985,0.8436975632,SEKI,new,QUEKEL_SEKI,1.1852588458442048,PrC
1213,QUEKEL,2020-08-04,-2.975,0.9229246744,SEKI,new,QUEKEL_SEKI,1.0835120435479821,PrC
1214,QUEKEL,2020-08-26,-3.8585,1.0006866,SEKI,new,QUEKEL_SEKI,0.9993138710961054,PrC
1215,QUEKEL,2020-10-19,-3.5565,0.9954154524,SEKI,new,QUEKEL_SEKI,1.004605662478864,PrC
1216,QUEKEL,2020-08-04,-3.49,1.046512714,SEKI,new,QUEKEL_SEKI,0.9555545638597948,PrC
1217,QUEKEL,2020-08-26,-3.691,1.061939749,SEKI,new,QUEKEL_SEKI,0.9416730101134956,PrC
1218,QUEKEL,2020-10-19,-4.122,0.8925745619,SEKI,new,QUEKEL_SEKI,1.1203545817744642,PrC
1219,QUEKEL,2020-08-04,-2.545,0.9454095081,SEKI,new,QUEKEL_SEKI,1.0577426939673065,PrC
1220,QUEKEL,2020-08-26,-3.203,1.033352938,SEKI,new,QUEKEL_SEKI,0.9677235755824599,PrC
1221,QUEKEL,2020-10-19,-3.9305,0.8851532282,SEKI,new,QUEKEL_SEKI,1.129747899167183,PrC
1222,QUEKEL,2020-08-04,-3.115,0.9317393413,SEKI,new,QUEKEL_SEKI,1.0732615396541698,PrC
1223,QUEKEL,2020-08-26,-3.061,0.8931427893,SEKI,new,QUEKEL_SEKI,1.1196417996989587,PrC
1224,QUEKEL,2020-10-19,-2.4995,0.7880889837,SEKI,new,QUEKEL_SEKI,1.2688922452704499,PrC
1225,QUEKEL,2021-06-16,-1.895,1.866985534,SEKI,new,QUEKEL_SEKI,0.5356227896728846,PrC
1226,QUEKEL,2021-07-08,-2.9,0.6957057443,SEKI,new,QUEKEL_SEKI,1.4373893103415045,PrC
1227,QUEKEL,2021-07-30,-3.52,1.077238093,SEKI,new,QUEKEL_SEKI,0.928299886996291,PrC
1228,QUEKEL,2021-08-19,-3.68,1.016199305,SEKI,new,QUEKEL_SEKI,0.9840589292668331,PrC
1229,QUEKEL,2021-09-16,-4.383333333,1.012242525,SEKI,new,QUEKEL_SEKI,0.9879055417080013,PrC
1230,QUEKEL,2021-10-16,-3.415,1.015393922,SEKI,new,QUEKEL_SEKI,0.9848394581979781,PrC
1231,QUEKEL,2021-06-16,-2.16,1.288229489,SEKI,new,QUEKEL_SEKI,0.7762592057850339,PrC
1232,QUEKEL,2021-07-08,-2.83,1.11499029,SEKI,new,QUEKEL_SEKI,0.8968687969471018,PrC
1233,QUEKEL,2021-07-30,-3.205,0.9825927324,SEKI,new,QUEKEL_SEKI,1.0177156486365235,PrC
1234,QUEKEL,2021-08-19,-3.355,0.9476302125,SEKI,new,QUEKEL_SEKI,1.0552639487525837,PrC
1235,QUEKEL,2021-09-16,-3.076666667,0.8970374465,SEKI,new,QUEKEL_SEKI,1.1147806637300732,PrC
1236,QUEKEL,2021-10-16,-3.31,0.9444287143,SEKI,new,QUEKEL_SEKI,1.0588411648847302,PrC
1237,QUEKEL,2021-06-16,-2.375,1.285107551,SEKI,new,QUEKEL_SEKI,0.7781449881154733,PrC
1238,QUEKEL,2021-07-08,-3.65,1.063207743,SEKI,new,QUEKEL_SEKI,0.9405499598585975,PrC
1239,QUEKEL,2021-07-30,-4.145,0.945972857,SEKI,new,QUEKEL_SEKI,1.057112783522498,PrC
1240,QUEKEL,2021-08-19,-3.753333333,0.9006370191,SEKI,new,QUEKEL_SEKI,1.1103252240278694,PrC
1241,QUEKEL,2021-09-16,-4.425,0.8516810809,SEKI,new,QUEKEL_SEKI,1.1741484253040662,PrC
1242,QUEKEL,2021-10-16,-3.99,1.041753552,SEKI,new,QUEKEL_SEKI,0.959919933155169,PrC
1243,QUEKEL,2021-06-16,-3.586666667,0.9814276514,SEKI,new,QUEKEL_SEKI,1.0189238081620247,PrC
1244,QUEKEL,2021-07-08,-3.66,1.117130933,SEKI,new,QUEKEL_SEKI,0.8951502196027723,PrC
1245,QUEKEL,2021-07-30,-3.86,0.9418793556,SEKI,new,QUEKEL_SEKI,1.0617071008664116,PrC
1246,QUEKEL,2021-08-19,-3.54,0.8906004205,SEKI,new,QUEKEL_SEKI,1.122838005666538,PrC
1247,QUEKEL,2021-09-16,-4.115,0.900102496,SEKI,new,QUEKEL_SEKI,1.110984587248606,PrC
1248,QUEKEL,2021-10-16,-3.52,1.081937779,SEKI,new,QUEKEL_SEKI,0.92426756825542,PrC
1249,QUEKEL,2021-06-16,-1.69,2.216198325,SEKI,new,QUEKEL_SEKI,0.4512231548591212,PrC
1250,QUEKEL,2021-07-08,-2.99,1.17004306,SEKI,new,QUEKEL_SEKI,0.85466939994499,PrC
1251,QUEKEL,2021-07-30,-3.235,1.083156145,SEKI,new,QUEKEL_SEKI,0.9232279248159553,PrC
1252,QUEKEL,2021-08-19,-3.01,0.9765226671,SEKI,new,QUEKEL_SEKI,1.024041769526683,PrC
1253,QUEKEL,2021-09-16,-2.735,1.063481037,SEKI,new,QUEKEL_SEKI,0.9403082567611405,PrC
1254,QUEKEL,2021-06-16,-1.716666667,2.088373526,SEKI,new,QUEKEL_SEKI,0.47884154225770437,PrC
1255,QUEKEL,2021-07-08,-2.735,1.226487504,SEKI,new,QUEKEL_SEKI,0.8153364765141545,PrC
1256,QUEKEL,2021-07-30,-3.075,0.9028462412,SEKI,new,QUEKEL_SEKI,1.1076083106586012,PrC
1257,QUEKEL,2021-08-19,-3.09,0.906104442,SEKI,new,QUEKEL_SEKI,1.1036255354766267,PrC
1258,QUEKEL,2021-09-16,-3.67,0.9236416696,SEKI,new,QUEKEL_SEKI,1.0826709457933705,PrC
1259,QUEKEL,2021-10-16,-3.04,1.019237184,SEKI,new,QUEKEL_SEKI,0.9811259005244455,PrC
1261,QUEDOU,2022-05-25,-3.9875,0.729859719438878,Sedgwick,both,QUEDOU_Sedgwick,1.3701263042284455,SeR
1262,QUEDOU,2022-09-16,-4.073,0.677816816672282,Sedgwick,both,QUEDOU_Sedgwick,1.475324859759994,SeR
1263,QUEDOU,2022-03-08,-1.65333333333333,1.75405358241543,Sedgwick,both,QUEDOU_Sedgwick,0.5701080115368791,SeR
1264,QUEDOU,2022-04-12,-2.2,0.994408431886783,Sedgwick,both,QUEDOU_Sedgwick,1.0056230095541403,SeR
1265,QUEDOU,2022-04-27,-2.62066666666667,0.808619901035386,Sedgwick,both,QUEDOU_Sedgwick,1.2366749800735353,SeR
1266,QUEDOU,2022-05-25,-2.6858,0.788674292143259,Sedgwick,both,QUEDOU_Sedgwick,1.2679505468378507,SeR
1267,QUEDOU,2022-09-15,-3.59033333333333,0.603137458831687,Sedgwick,both,QUEDOU_Sedgwick,1.6579968386262383,SeR
1268,QUEDOU,2022-04-04,-2.125,1.08362634786685,Sedgwick,both,QUEDOU_Sedgwick,0.9228273213996034,SeR
1269,QUEDOU,2022-04-27,-2.733,0.784051184295421,Sedgwick,both,QUEDOU_Sedgwick,1.275426936442471,SeR
1270,QUEDOU,2022-05-25,-3,1.06703935205564,Sedgwick,both,QUEDOU_Sedgwick,0.9371725588878335,SeR
1271,QUEDOU,2022-05-23,-3,0.749499521281225,Sedgwick,both,QUEDOU_Sedgwick,1.334223667402161,SeR
1272,QUEDOU,2022-07-19,-4.3,0.640625,Sedgwick,both,QUEDOU_Sedgwick,1.5609756097560976,SeR
1273,QUEDOU,2022-09-15,-3.5775,0.631027638929727,Sedgwick,both,QUEDOU_Sedgwick,1.5847166404566357,SeR
1274,QUEDOU,2022-03-08,-1.40666666666667,1.60109994776784,Sedgwick,both,QUEDOU_Sedgwick,0.624570628082364,SeR
1275,QUEDOU,2022-04-12,-1.727,1.01309504200297,Sedgwick,both,QUEDOU_Sedgwick,0.9870742216079943,SeR
1276,QUEDOU,2022-04-27,-2.717,0.793058580601364,Sedgwick,both,QUEDOU_Sedgwick,1.260940899525626,SeR
1277,QUEDOU,2022-05-25,-3.19933333333333,0.873489630297566,Sedgwick,both,QUEDOU_Sedgwick,1.1448332817177653,SeR
1278,QUEDOU,2022-07-19,-4.46666666666667,0.63816054860831,Sedgwick,both,QUEDOU_Sedgwick,1.567003792667509,SeR
1279,QUEDOU,2022-09-15,-2.566,0.58031939877877,Sedgwick,both,QUEDOU_Sedgwick,1.7231889923108035,SeR
1280,QUEDOU,2022-03-08,-1.77,1.3532197656088,Sedgwick,both,QUEDOU_Sedgwick,0.7389782690249946,SeR
1281,QUEDOU,2022-04-04,-2.1,0.937573356807512,Sedgwick,both,QUEDOU_Sedgwick,1.0665832094515293,SeR
1282,QUEDOU,2022-04-27,-2.42633333333333,0.789125471742068,Sedgwick,both,QUEDOU_Sedgwick,1.2672256007557414,SeR
1283,QUEDOU,2022-05-25,-3.4,0.828391226583827,Sedgwick,both,QUEDOU_Sedgwick,1.2071590909090917,SeR
1284,QUEDOU,2022-09-15,-3.4215,0.501430292080699,Sedgwick,both,QUEDOU_Sedgwick,1.994295150878245,SeR
1285,QUEDOU,2022-09-16,-3.4215,0.583933213357328,Sedgwick,both,QUEDOU_Sedgwick,1.7125246126187843,SeR
1286,QUEDOU,2022-04-04,-1.88333333333333,1.03546052631579,Sedgwick,both,QUEDOU_Sedgwick,0.9657538598386168,SeR
1287,QUEDOU,2022-05-25,-3.3,0.701880437833286,Sedgwick,both,QUEDOU_Sedgwick,1.424744081893795,SeR
1288,QUEDOU,2022-04-25,-3.03333333333333,0.91171686578047,Sedgwick,both,QUEDOU_Sedgwick,1.0968317440787452,SeR
1289,QUEDOU,2022-05-23,-3.276,0.614859437751004,Sedgwick,both,QUEDOU_Sedgwick,1.6263879817112998,SeR
1290,QUEDOU,2022-07-19,-3.95,0.602637614678899,Sedgwick,both,QUEDOU_Sedgwick,1.6593720266412944,SeR
1291,QUEDOU,2022-08-18,-4.0635,0.602371633857118,Sedgwick,both,QUEDOU_Sedgwick,1.660104732350659,SeR
1293,QUEDOU,2022-04-25,-2.62666666666667,1.28309768637532,Sedgwick,both,QUEDOU_Sedgwick,0.779363886801904,SeR
1294,QUEDOU,2022-05-23,-3.56833333333333,0.89495026778883,Sedgwick,both,QUEDOU_Sedgwick,1.117380524920919,SeR
1295,QUEDOU,2022-08-18,-4.2655,0.643712330998534,Sedgwick,both,QUEDOU_Sedgwick,1.5534889605870816,SeR
1297,QUEDOU,2022-04-25,-1.695,0.936826783114993,Sedgwick,both,QUEDOU_Sedgwick,1.0674331883157238,SeR
1298,QUEDOU,2022-05-23,-2.22,0.718262886971652,Sedgwick,both,QUEDOU_Sedgwick,1.3922479055213492,SeR
1299,QUEDOU,2022-07-19,-4.875,0.566019417475728,Sedgwick,both,QUEDOU_Sedgwick,1.7667238421955407,SeR
1300,QUEDOU,2022-08-18,-4.2785,0.593693460842595,Sedgwick,both,QUEDOU_Sedgwick,1.6843709185894644,SeR
1301,QUEDOU,2022-09-15,-3.836,0.569183673469388,Sedgwick,both,QUEDOU_Sedgwick,1.7569021154535667,SeR
1303,QUEDOU,2022-04-27,-2.50333333333333,0.82860852629301,Sedgwick,both,QUEDOU_Sedgwick,1.206842517628624,SeR
1304,QUEDOU,2022-05-25,-2.97216666666667,0.867345013041923,Sedgwick,both,QUEDOU_Sedgwick,1.1529437363026207,SeR
1305,QUEDOU,2022-09-15,-4.1735,0.6312952410288,Sedgwick,both,QUEDOU_Sedgwick,1.584044888997317,SeR
1306,QUEDOU,2022-04-04,-1.6,1.88848894967965,Sedgwick,both,QUEDOU_Sedgwick,0.5295238821331907,SeR
1307,QUEDOU,2022-04-27,-2.29,0.977027497389488,Sedgwick,both,QUEDOU_Sedgwick,1.0235126469540439,SeR
1308,QUEDOU,2022-07-19,-3.96666666666667,0.633348687240903,Sedgwick,both,QUEDOU_Sedgwick,1.5789090909090904,SeR
1309,QUEDOU,2022-04-04,-2.46666666666667,1.85153922542205,Sedgwick,both,QUEDOU_Sedgwick,0.5400911772593177,SeR
1311,QUEDOU,2022-09-15,-3.63933333333333,0.57375862568161,Sedgwick,both,QUEDOU_Sedgwick,1.7428931875525646,SeR
1313,QUEDOU,2022-04-27,-2.731,0.836149187121454,Sedgwick,both,QUEDOU_Sedgwick,1.1959588257720162,SeR
1314,QUEDOU,2022-05-25,-3.1685,0.874920270442658,Sedgwick,both,QUEDOU_Sedgwick,1.1429612889115703,SeR
1315,QUEDOU,2022-07-19,-4.75,0.651905252317199,Sedgwick,both,QUEDOU_Sedgwick,1.5339652448657184,SeR
1316,QUEDOU,2022-09-13,-4.4435,0.592994161801501,Sedgwick,both,QUEDOU_Sedgwick,1.6863572433192693,SeR
1317,QUEDOU,2022-03-08,-2.17333333333333,1.30653336595938,Sedgwick,both,QUEDOU_Sedgwick,0.7653842037671236,SeR
1318,QUEDOU,2022-04-04,-2.43333333333333,1.0637868574311,Sedgwick,both,QUEDOU_Sedgwick,0.9400379343046815,SeR
1319,QUEDOU,2022-04-27,-1.781,0.826173391731121,Sedgwick,both,QUEDOU_Sedgwick,1.2103996691356178,SeR
1320,QUEDOU,2022-05-23,-2.9805,0.799793377195367,Sedgwick,both,QUEDOU_Sedgwick,1.2503229315385143,SeR
1321,QUEDOU,2022-07-19,-3.86666666666667,0.634358288770053,Sedgwick,both,QUEDOU_Sedgwick,1.576396206533194,SeR
1322,QUEDOU,2022-09-16,-2.643,0.645137814973165,Sedgwick,both,QUEDOU_Sedgwick,1.5500564015792435,SeR
1323,QUEDOU,2022-03-08,-1.87333333333333,1.22167042889391,Sedgwick,both,QUEDOU_Sedgwick,0.818551367331852,SeR
1324,QUEDOU,2022-04-04,-2.875,1.27213027229044,Sedgwick,both,QUEDOU_Sedgwick,0.7860830150669428,SeR
1325,QUEDOU,2022-04-27,-2.14233333333333,0.818946724289594,Sedgwick,both,QUEDOU_Sedgwick,1.2210806519404092,SeR
1326,QUEDOU,2022-05-23,-3.7402,0.727192205491585,Sedgwick,both,QUEDOU_Sedgwick,1.3751522533495746,SeR
1327,QUEDOU,2022-07-19,-4.175,0.636,Sedgwick,both,QUEDOU_Sedgwick,1.572327044025157,SeR
1331,QUEAGR,2022-05-23,-2.65083333333333,0.664019296729577,Sedgwick,both,QUEAGR_Sedgwick,1.5059803305795367,SeR
1334,QUEAGR,2022-03-08,-1.656,1.05864408295992,Sedgwick,both,QUEAGR_Sedgwick,0.9446045333801386,SeR
1336,QUEAGR,2022-05-25,-2.149,0.687765048420786,Sedgwick,both,QUEAGR_Sedgwick,1.4539849070495126,SeR
1337,QUEAGR,2022-07-19,-3.46666666666667,0.591294902803906,Sedgwick,both,QUEAGR_Sedgwick,1.6912034845185109,SeR
1339,QUEDOU,2022-03-08,-1.685,1.71107445410574,Sedgwick,both,QUEDOU_Sedgwick,0.5844281045751634,SeR
1340,QUEDOU,2022-04-04,-2.25,1.16238159675237,Sedgwick,both,QUEDOU_Sedgwick,0.8603026775320125,SeR
1341,QUEDOU,2022-04-27,-1.871,0.865596790371113,Sedgwick,both,QUEDOU_Sedgwick,1.155272305909618,SeR
1342,QUEDOU,2022-05-23,-2.692,0.772057451967916,Sedgwick,both,QUEDOU_Sedgwick,1.2952403962309744,SeR
1343,QUEDOU,2022-07-19,-4.1,0.628688152519292,Sedgwick,both,QUEDOU_Sedgwick,1.590613718411552,SeR
1344,QUEDOU,2022-09-15,-3.92866666666667,0.513475017804266,Sedgwick,both,QUEDOU_Sedgwick,1.9475144171107364,SeR
1345,QUEDOU,2022-03-08,-1.8025,1.23072844040301,Sedgwick,both,QUEDOU_Sedgwick,0.8125269289076829,SeR
1347,QUEDOU,2022-04-27,-1.428,0.876361744333518,Sedgwick,both,QUEDOU_Sedgwick,1.1410813017180594,SeR
1348,QUEDOU,2022-05-23,-3.0585,0.771422473588731,Sedgwick,both,QUEDOU_Sedgwick,1.296306543090331,SeR
1349,QUEDOU,2022-07-19,-4.1,0.595717066839715,Sedgwick,both,QUEDOU_Sedgwick,1.6786492374727653,SeR
1350,QUEDOU,2022-09-15,-3.658,0.617318253138075,Sedgwick,both,QUEDOU_Sedgwick,1.6199099814667735,SeR
1351,QUEDOU,2022-04-04,-2.6,0.977123578888992,Sedgwick,both,QUEDOU_Sedgwick,1.0234120039729457,SeR
1352,QUEDOU,2022-04-27,-2.98233333333333,0.798013245033112,Sedgwick,both,QUEDOU_Sedgwick,1.2531120331950216,SeR
1353,QUEDOU,2022-05-25,-3.367,0.727073107724102,Sedgwick,both,QUEDOU_Sedgwick,1.3753775093267016,SeR
1354,QUEDOU,2022-07-19,-4.53333333333333,0.600141043723554,Sedgwick,both,QUEDOU_Sedgwick,1.6662749706227975,SeR
1355,QUEDOU,2022-09-15,-4.189,0.577552356020942,Sedgwick,both,QUEDOU_Sedgwick,1.7314447592068,SeR
1358,QUEDOU,2022-04-27,-2.66533333333333,0.795442775763853,Sedgwick,both,QUEDOU_Sedgwick,1.2571614583333333,SeR
1359,QUEDOU,2022-05-23,-3.34425,0.735964095181641,Sedgwick,both,QUEDOU_Sedgwick,1.358761937636636,SeR
1361,QUEDOU,2022-04-27,-2.0795,0.73318667504714,Sedgwick,both,QUEDOU_Sedgwick,1.363909129875697,SeR
1362,QUEDOU,2022-05-23,-3.2125,0.696586074504514,Sedgwick,both,QUEDOU_Sedgwick,1.4355727692536866,SeR
1363,QUEDOU,2022-07-19,-5,0.57787610619469,Sedgwick,both,QUEDOU_Sedgwick,1.7304747320061264,SeR
1364,QUEDOU,2022-09-15,-3.787,0.52635909119676,Sedgwick,both,QUEDOU_Sedgwick,1.8998436936395322,SeR
1367,QUEAGR,2022-05-23,-2.5555,0.613691603983243,Sedgwick,both,QUEAGR_Sedgwick,1.6294829414470942,SeR
1368,QUEAGR,2022-07-19,-3.3,0.588915121566496,Sedgwick,both,QUEAGR_Sedgwick,1.6980375666701018,SeR
1369,QUEAGR,2022-09-15,-3.1065,0.513289246661086,Sedgwick,both,QUEAGR_Sedgwick,1.9482192672161682,SeR
1372,QUEAGR,2022-05-23,-2.02375,0.669160088277736,Sedgwick,both,QUEAGR_Sedgwick,1.4944107060744907,SeR
1373,QUEAGR,2022-07-19,-3.4625,0.591722824110926,Sedgwick,both,QUEAGR_Sedgwick,1.6899804422831206,SeR
1375,QUEDOU,2022-05-23,-2.971,0.704772727272727,Sedgwick,both,QUEDOU_Sedgwick,1.4188971299580786,SeR
1376,QUEDOU,2022-04-27,-1.873,0.80955749935683,Sedgwick,both,QUEDOU_Sedgwick,1.235242710733297,SeR
1377,QUEDOU,2022-05-25,-3.21666666666667,1.27549852893102,Sedgwick,both,QUEDOU_Sedgwick,0.7840071762670617,SeR
1378,QUEDOU,2022-07-19,-4.1,0.600883800341468,Sedgwick,both,QUEDOU_Sedgwick,1.6642152766170826,SeR
1379,QUEDOU,2022-09-15,-3.556,0.64247656302691,Sedgwick,both,QUEDOU_Sedgwick,1.5564770102876346,SeR
1380,QUEDOU,2022-04-04,-0.8625,1.8858940397351,Sedgwick,both,QUEDOU_Sedgwick,0.5302524844611439,SeR
