x1,species,date,mwp,lfm,study,tissue_age,sp_site,ilfm,study_nice,mwp_c
992,CEACOR,2021-06-15,-1.36,1.479619429,SEKI,new,CEACOR_SEKI,0.675849465342483,PrC,1.2407284417317708
993,CEACOR,2021-05-14,-1.375,2.188643533,SEKI,new,CEACOR_SEKI,0.4569040069441038,PrC,1.2257284417317709
994,CEACOR,2021-06-15,-1.045,1.981276387,SEKI,new,CEACOR_SEKI,0.5047251390878258,PrC,1.555728441731771
995,CEACOR,2021-05-14,-1.245,0.5266666667,SEKI,new,CEACOR_SEKI,1.898734177095017,PrC,1.3557284417317708
996,CEACOR,2021-06-15,-1.295,2.053347655,SEKI,new,CEACOR_SEKI,0.48700959020015533,PrC,1.305728441731771
997,CEACOR,2021-06-15,-1.285,1.923656927,SEKI,new,CEACOR_SEKI,0.5198432142261092,PrC,1.315728441731771
998,CEACOR,2021-05-14,-1.165,2.227983131,SEKI,new,CEACOR_SEKI,0.44883643241551996,PrC,1.4357284417317708
999,CEACOR,2021-06-15,-1.143333333,2.337137187,SEKI,new,CEACOR_SEKI,0.42787389870066705,PrC,1.457395108731771
1000,CEACOR,2020-08-04,-1.62,1.355944602,SEKI,new,CEACOR_SEKI,0.7374932563801009,PrC,0.9807284417317708
1001,CEACOR,2020-08-26,-2.3345,1.165427951,SEKI,new,CEACOR_SEKI,0.8580539012660079,PrC,0.26622844173177107
1002,CEACOR,2020-08-04,-2.22,1.20999189,SEKI,new,CEACOR_SEKI,0.8264518202679855,PrC,0.3807284417317707
1003,CEACOR,2020-08-26,-2.581,1.118356263,SEKI,new,CEACOR_SEKI,0.894169445895078,PrC,0.019728441731770907
1004,CEACOR,2020-10-19,-3.6485,0.8101107557,SEKI,new,CEACOR_SEKI,1.234399115138177,PrC,-1.047771558268229
1005,CEACOR,2020-08-04,-1.885,1.616008672,SEKI,new,CEACOR_SEKI,0.6188085604530716,PrC,0.7157284417317709
1006,CEACOR,2020-08-26,-2.038,1.281208367,SEKI,new,CEACOR_SEKI,0.7805131669109682,PrC,0.5627284417317711
1007,CEACOR,2020-10-19,-3.527,0.8395852825,SEKI,new,CEACOR_SEKI,1.191064232358075,PrC,-0.9262715582682293
1008,CEACOR,2021-04-24,-0.835,1.295567545,SEKI,old,CEACOR_SEKI,0.7718624967561997,PrC,1.765728441731771
1009,CEACOR,2021-04-24,-0.985,1.232034472,SEKI,old,CEACOR_SEKI,0.8116656008631551,PrC,1.615728441731771
1010,CEACOR,2021-04-24,-1.35,1.094910508,SEKI,old,CEACOR_SEKI,0.9133166525423465,PrC,1.2507284417317708
1011,CEACOR,2021-04-24,-0.77,1.181413434,SEKI,old,CEACOR_SEKI,0.8464437352927544,PrC,1.8307284417317709
1012,CEACOR,2021-04-24,-0.72,1.262455748,SEKI,old,CEACOR_SEKI,0.7921069721328561,PrC,1.880728441731771
1013,CEACOR,2021-04-24,-1.2,2.317437232,SEKI,old,CEACOR_SEKI,0.43151114782814537,PrC,1.400728441731771
1014,CEACOR,2021-04-24,-1.42,1.164557223,SEKI,old,CEACOR_SEKI,0.8586954597421271,PrC,1.180728441731771
1015,CEACOR,2021-04-24,-1.33,1.112426499,SEKI,old,CEACOR_SEKI,0.8989357956673415,PrC,1.2707284417317708
1016,CEACOR,2021-04-24,-1.04,1.070045262,SEKI,old,CEACOR_SEKI,0.9345399073408541,PrC,1.5607284417317708
1017,CEACOR,2021-04-24,-0.755,1.20520519,SEKI,old,CEACOR_SEKI,0.8297342297372615,PrC,1.845728441731771
1018,CEACOR,2021-04-24,-1.365,1.13311826,SEKI,old,CEACOR_SEKI,0.8825204175952472,PrC,1.2357284417317709
1019,CEACOR,2021-05-15,-1,1.228754009,SEKI,old,CEACOR_SEKI,0.8138325431091229,PrC,1.6007284417317709
1020,CEACOR,2021-06-16,-1.743333333,1.346851769,SEKI,old,CEACOR_SEKI,0.7424722029674226,PrC,0.8573951087317708
1021,CEACOR,2021-07-08,-1.97,1.668542361,SEKI,old,CEACOR_SEKI,0.5993255091232292,PrC,0.6307284417317709
1022,CEACOR,2021-07-30,-2.31,1.144773093,SEKI,old,CEACOR_SEKI,0.8735355557487758,PrC,0.2907284417317708
1023,CEACOR,2021-08-19,-2.855,0.9606153846,SEKI,old,CEACOR_SEKI,1.0409993594016818,PrC,-0.2542715582682291
1024,CEACOR,2021-09-16,-3.415,0.9521001013,SEKI,old,CEACOR_SEKI,1.0503097296540536,PrC,-0.8142715582682292
1025,CEACOR,2021-10-16,-2.455,1.097897441,SEKI,old,CEACOR_SEKI,0.9108318888958955,PrC,0.1457284417317708
1026,CEACOR,2021-05-15,-1.09,1.2728302,SEKI,old,CEACOR_SEKI,0.7856507490158545,PrC,1.5107284417317708
1027,CEACOR,2021-06-16,-1.525,1.182013665,SEKI,old,CEACOR_SEKI,0.8460139079694988,PrC,1.075728441731771
1028,CEACOR,2021-07-08,-2.54,1.349208993,SEKI,old,CEACOR_SEKI,0.7411750182427075,PrC,0.06072844173177083
1029,CEACOR,2021-08-19,-3.82,0.8125323357,SEKI,old,CEACOR_SEKI,1.2307202508297663,PrC,-1.219271558268229
1030,CEACOR,2021-09-16,-4.025,0.7334259179,SEKI,old,CEACOR_SEKI,1.3634642239849866,PrC,-1.4242715582682295
1031,CEACOR,2021-10-16,-2.935,0.9106434889,SEKI,old,CEACOR_SEKI,1.0981245813418565,PrC,-0.3342715582682292
1032,CEACOR,2021-05-15,-1.72,1.096531351,SEKI,old,CEACOR_SEKI,0.9119666292149634,PrC,0.8807284417317709
1033,CEACOR,2021-06-16,-1.66,1.152661217,SEKI,old,CEACOR_SEKI,0.8675576008384084,PrC,0.940728441731771
1034,CEACOR,2021-07-08,-2.125,1.421328754,SEKI,old,CEACOR_SEKI,0.703566994747508,PrC,0.47572844173177087
1035,CEACOR,2021-07-30,-2.696666667,0.8452748273,SEKI,old,CEACOR_SEKI,1.1830471790982198,PrC,-0.09593822526822926
1036,CEACOR,2021-08-19,-3.06,0.8650145153,SEKI,old,CEACOR_SEKI,1.1560499648415554,PrC,-0.4592715582682292
1037,CEACOR,2021-09-16,-3.263333333,0.724836272,SEKI,old,CEACOR_SEKI,1.3796219072215525,PrC,-0.662604891268229
1038,CEACOR,2021-10-16,-2.106666667,1.301227831,SEKI,old,CEACOR_SEKI,0.7685049275586852,PrC,0.49406177473177104
1039,CEACOR,2021-05-15,-1.036666667,1.611894246,SEKI,old,CEACOR_SEKI,0.6203880946169715,PrC,1.5640617747317709
1040,CEACOR,2021-06-16,-1.94,1.219667606,SEKI,old,CEACOR_SEKI,0.8198955150408413,PrC,0.6607284417317709
1041,CEACOR,2021-07-08,-1.86,1.302858624,SEKI,old,CEACOR_SEKI,0.7675429870739375,PrC,0.7407284417317708
1042,CEACOR,2021-07-30,-2.33,1.050086181,SEKI,old,CEACOR_SEKI,0.952302790088807,PrC,0.2707284417317708
1043,CEACOR,2021-08-19,-2.446666667,0.941229156,SEKI,old,CEACOR_SEKI,1.062440526438601,PrC,0.15406177473177074
1044,CEACOR,2021-09-16,-2.53,0.8870067813,SEKI,old,CEACOR_SEKI,1.1273870967867876,PrC,0.07072844173177106
1045,CEACOR,2021-10-16,-2.145,0.9836296545,SEKI,old,CEACOR_SEKI,1.016642793784335,PrC,0.45572844173177085
1046,CEACOR,2021-05-15,-1.02,1.254852052,SEKI,old,CEACOR_SEKI,0.7969066938259268,PrC,1.5807284417317709
1047,CEACOR,2021-06-16,-1.72,1.470558298,SEKI,old,CEACOR_SEKI,0.6800138432866127,PrC,0.8807284417317709
1048,CEACOR,2021-07-08,-2.363333333,1.423845475,SEKI,old,CEACOR_SEKI,0.7023234034578085,PrC,0.23739510873177094
1049,CEACOR,2021-07-30,-2.913333333,0.9453154499,SEKI,old,CEACOR_SEKI,1.057847938596354,PrC,-0.3126048912682293
1050,CEACOR,2021-08-19,-3.24,0.8880448028,SEKI,old,CEACOR_SEKI,1.1260693118714349,PrC,-0.6392715582682293
1051,CEACOR,2021-09-16,-3.413333333,0.8354507727,SEKI,old,CEACOR_SEKI,1.1969586152493603,PrC,-0.8126048912682293
1052,CEACOR,2021-05-15,-1.426666667,1.188251096,SEKI,old,CEACOR_SEKI,0.8415729666619218,PrC,1.1740617747317708
1053,CEACOR,2021-06-16,-1.775,1.58660882,SEKI,old,CEACOR_SEKI,0.6302750793985881,PrC,0.825728441731771
1054,CEACOR,2021-07-08,-2.03,1.296445547,SEKI,old,CEACOR_SEKI,0.7713397622553598,PrC,0.5707284417317711
1055,CEACOR,2021-07-30,-2.755,1.056491053,SEKI,old,CEACOR_SEKI,0.9465295490770237,PrC,-0.15427155826822903
1056,CEACOR,2021-08-19,-2.786666667,0.8799736363,SEKI,old,CEACOR_SEKI,1.1363976814176744,PrC,-0.18593822526822912
1057,CEACOR,2021-09-16,-3.605,0.8604466708,SEKI,old,CEACOR_SEKI,1.1621870755456003,PrC,-1.0042715582682291
1058,CEACOR,2021-10-16,-2.59,1.017255015,SEKI,old,CEACOR_SEKI,0.9830376702541989,PrC,0.01072844173177101
1059,CEACOR,2021-05-14,-2,1.243817606,SEKI,old,CEACOR_SEKI,0.803976399092714,PrC,0.6007284417317709
1060,CEACOR,2021-06-15,-1.36,1.301788235,SEKI,old,CEACOR_SEKI,0.7681740955355922,PrC,1.2407284417317708
1061,CEACOR,2021-07-09,-1.705,1.721364938,SEKI,old,CEACOR_SEKI,0.5809343375855376,PrC,0.8957284417317708
1062,CEACOR,2021-07-31,-2.235,1.086582768,SEKI,old,CEACOR_SEKI,0.9203164539785892,PrC,0.365728441731771
1063,CEACOR,2021-08-20,-3.125,0.99671845,SEKI,old,CEACOR_SEKI,1.0032923540243486,PrC,-0.5242715582682291
1064,CEACOR,2021-09-17,-3.183333333,0.7314999525,SEKI,old,CEACOR_SEKI,1.367054087402692,PrC,-0.5826048912682293
1065,CEACOR,2021-10-17,-2.835,0.9079119918,SEKI,old,CEACOR_SEKI,1.1014283422090603,PrC,-0.2342715582682291
1066,CEACOR,2021-05-14,-1.375,1.462079836,SEKI,old,CEACOR_SEKI,0.6839571789293181,PrC,1.2257284417317709
1067,CEACOR,2021-06-15,-1.045,1.168895629,SEKI,old,CEACOR_SEKI,0.8555083749055579,PrC,1.555728441731771
1068,CEACOR,2021-07-09,-1.79,1.760875143,SEKI,old,CEACOR_SEKI,0.5678994356728221,PrC,0.8107284417317708
1069,CEACOR,2021-07-31,-1.906666667,1.189376234,SEKI,old,CEACOR_SEKI,0.8407768470678891,PrC,0.6940617747317708
1070,CEACOR,2021-08-20,-2.895,1.04150713,SEKI,old,CEACOR_SEKI,0.9601470515137039,PrC,-0.29427155826822915
1071,CEACOR,2021-09-17,-2.743333333,0.9979593152,SEKI,old,CEACOR_SEKI,1.002044857710047,PrC,-0.14260489126822895
1072,CEACOR,2021-10-17,-2.575,0.9844357977,SEKI,old,CEACOR_SEKI,1.015810276644108,PrC,0.02572844173177069
1073,CEACOR,2021-05-14,-1.245,1.091325093,SEKI,old,CEACOR_SEKI,0.9163172426018797,PrC,1.3557284417317708
1074,CEACOR,2021-06-15,-1.295,1.216524803,SEKI,old,CEACOR_SEKI,0.8220136552365879,PrC,1.305728441731771
1075,CEACOR,2021-07-09,-1.67,1.775106274,SEKI,old,CEACOR_SEKI,0.5633465526244881,PrC,0.9307284417317709
1076,CEACOR,2021-07-31,-1.93,1.240539772,SEKI,old,CEACOR_SEKI,0.8061007172610021,PrC,0.6707284417317709
1077,CEACOR,2021-08-20,-2.68,0.9765322397,SEKI,old,CEACOR_SEKI,1.0240317312075733,PrC,-0.07927155826822929
1078,CEACOR,2021-09-17,-2.906666667,1.021774339,SEKI,old,CEACOR_SEKI,0.9786896791503784,PrC,-0.3059382252682292
1079,CEACOR,2021-10-17,-2,1.020704543,SEKI,old,CEACOR_SEKI,0.9797154395539905,PrC,0.6007284417317709
1080,CEACOR,2021-05-14,-1.205,1.609414301,SEKI,old,CEACOR_SEKI,0.6213440500551387,PrC,1.3957284417317708
1081,CEACOR,2021-06-15,-1.285,1.552757299,SEKI,old,CEACOR_SEKI,0.6440156492222033,PrC,1.315728441731771
1082,CEACOR,2021-07-09,-1.733333333,1.430413105,SEKI,old,CEACOR_SEKI,0.6990987404299543,PrC,0.8673951087317708
1083,CEACOR,2021-07-31,-2.21,1.181703813,SEKI,old,CEACOR_SEKI,0.8462357394458201,PrC,0.3907284417317709
1084,CEACOR,2021-08-20,-2.26,0.9268296068,SEKI,old,CEACOR_SEKI,1.0789469743555455,PrC,0.3407284417317711
1085,CEACOR,2021-09-17,-2.615,0.9055366108,SEKI,old,CEACOR_SEKI,1.104317581501808,PrC,-0.014271558268229345
1086,CEACOR,2021-10-17,-1.425,1.011989089,SEKI,old,CEACOR_SEKI,0.9881529463802351,PrC,1.1757284417317708
1087,CEACOR,2021-05-14,-1.165,1.278960527,SEKI,old,CEACOR_SEKI,0.7818849596129873,PrC,1.4357284417317708
1088,CEACOR,2021-06-15,-1.143333333,1.566139347,SEKI,old,CEACOR_SEKI,0.6385127874576029,PrC,1.457395108731771
1089,CEACOR,2021-07-09,-1.81,1.817715446,SEKI,old,CEACOR_SEKI,0.5501411137813481,PrC,0.7907284417317708
1090,CEACOR,2021-08-20,-2.285,1.048625733,SEKI,old,CEACOR_SEKI,0.9536290866514526,PrC,0.3157284417317707
1091,CEACOR,2021-09-17,-2.533333333,0.8800060911,SEKI,old,CEACOR_SEKI,1.136355770844732,PrC,0.06739510873177101
1092,CEACOR,2021-10-17,-1.71,1.064289866,SEKI,old,CEACOR_SEKI,0.9395936501381664,PrC,0.8907284417317709
1093,PINJEF,2021-04-24,-0.88,1.293963316,SEKI,new,PINJEF_SEKI,0.7728194359414128,PrC,1.720728441731771
1094,PINJEF,2021-04-24,-1.13,1.079474607,SEKI,new,PINJEF_SEKI,0.9263765849751017,PrC,1.470728441731771
1095,PINJEF,2021-04-24,-1.13,1.031629367,SEKI,new,PINJEF_SEKI,0.9693403774536015,PrC,1.470728441731771
1096,PINJEF,2021-04-24,-1.275,1.172271104,SEKI,new,PINJEF_SEKI,0.8530449966631609,PrC,1.325728441731771
1097,PINJEF,2021-04-24,-1.28,1.089111581,SEKI,new,PINJEF_SEKI,0.918179567131056,PrC,1.3207284417317708
1098,PINJEF,2020-08-04,-2.545,1.600049722,SEKI,new,PINJEF_SEKI,0.6249805779473145,PrC,0.05572844173177094
1099,PINJEF,2020-08-26,-2.2125,1.627884124,SEKI,new,PINJEF_SEKI,0.6142943378198337,PrC,0.38822844173177096
1100,PINJEF,2020-10-19,-2.2975,1.305198147,SEKI,new,PINJEF_SEKI,0.7661671925435242,PrC,0.303228441731771
1101,PINJEF,2021-05-15,-1.77,1.096734842,SEKI,new,PINJEF_SEKI,0.9117974205838169,PrC,0.8307284417317709
1102,PINJEF,2021-07-08,-2.05,1.959679988,SEKI,new,PINJEF_SEKI,0.5102873969849407,PrC,0.550728441731771
1103,PINJEF,2021-07-30,-2.73,1.537159991,SEKI,new,PINJEF_SEKI,0.6505503694182475,PrC,-0.12927155826822911
1104,PINJEF,2021-08-19,-2.473333333,2.957245592,SEKI,new,PINJEF_SEKI,0.33815250336502994,PrC,0.12739510873177107
1105,PINJEF,2021-09-16,-2.785,1.645225188,SEKI,new,PINJEF_SEKI,0.6078195296873853,PrC,-0.18427155826822927
1106,PINJEF,2021-10-16,-2.24,1.450247798,SEKI,new,PINJEF_SEKI,0.6895373338122456,PrC,0.36072844173177065
1107,PINJEF,2021-05-15,-1.86,0.974258467,SEKI,new,PINJEF_SEKI,1.0264216672186233,PrC,0.7407284417317708
1108,PINJEF,2021-06-16,-2.915,2.383103822,SEKI,new,PINJEF_SEKI,0.41962082842062604,PrC,-0.31427155826822917
1109,PINJEF,2021-07-08,-2.725,1.767522602,SEKI,new,PINJEF_SEKI,0.5657636280681632,PrC,-0.12427155826822922
1110,PINJEF,2021-07-30,-2.81,1.502232304,SEKI,new,PINJEF_SEKI,0.6656760058596104,PrC,-0.20927155826822919
1111,PINJEF,2021-08-19,-2.5,1.472688142,SEKI,new,PINJEF_SEKI,0.679030387684075,PrC,0.10072844173177087
1112,PINJEF,2021-09-16,-3.003333333,0.9722355831,SEKI,new,PINJEF_SEKI,1.0285572935023344,PrC,-0.4026048912682292
1113,PINJEF,2021-10-16,-2.31,1.277818792,SEKI,new,PINJEF_SEKI,0.7825835762164938,PrC,0.2907284417317708
1114,PINJEF,2021-05-15,-1.595,0.9884848219,SEKI,new,PINJEF_SEKI,1.011649322118944,PrC,1.005728441731771
1115,PINJEF,2021-06-16,-2.215,2.518070978,SEKI,new,PINJEF_SEKI,0.3971293933875759,PrC,0.385728441731771
1116,PINJEF,2021-07-08,-2.545,1.804331793,SEKI,new,PINJEF_SEKI,0.5542217921778869,PrC,0.05572844173177094
1117,PINJEF,2021-07-30,-3.03,1.512818307,SEKI,new,PINJEF_SEKI,0.6610179129726779,PrC,-0.42927155826822894
1118,PINJEF,2021-09-16,-2.465,1.543142212,SEKI,new,PINJEF_SEKI,0.6480284138582038,PrC,0.135728441731771
1119,PINJEF,2021-10-16,-1.95,1.381039872,SEKI,new,PINJEF_SEKI,0.7240920557578225,PrC,0.6507284417317709
1120,PINJEF,2021-05-15,-1.49,0.9535045518,SEKI,new,PINJEF_SEKI,1.0487626913916952,PrC,1.1107284417317709
1121,PINJEF,2021-07-08,-2.08,2.251157723,SEKI,new,PINJEF_SEKI,0.4442158760281587,PrC,0.5207284417317708
1122,PINJEF,2021-07-08,-2.62,1.541603603,SEKI,new,PINJEF_SEKI,0.6486751834608939,PrC,-0.01927155826822924
1123,PINJEF,2021-07-30,-2.336666667,1.112925375,SEKI,new,PINJEF_SEKI,0.8985328418807954,PrC,0.26406177473177106
1124,PINJEF,2021-08-19,-2.36,0.569088379,SEKI,new,PINJEF_SEKI,1.7571963106278787,PrC,0.240728441731771
1125,PINJEF,2021-09-16,-2.67,1.16836012,SEKI,new,PINJEF_SEKI,0.8559004906809041,PrC,-0.06927155826822906
1126,PINJEF,2021-10-16,-1.675,1.252084087,SEKI,new,PINJEF_SEKI,0.798668404448782,PrC,0.9257284417317708
1127,PINJEF,2021-06-16,-3.02,2.73316913,SEKI,new,PINJEF_SEKI,0.3658756382924609,PrC,-0.41927155826822915
1128,PINJEF,2021-07-08,-2.2,2.03848283,SEKI,new,PINJEF_SEKI,0.49056091387338296,PrC,0.4007284417317707
1129,PINJEF,2021-07-30,-2.33,1.632239773,SEKI,new,PINJEF_SEKI,0.6126550869190222,PrC,0.2707284417317708
1130,PINJEF,2021-08-19,-2.07,1.366686997,SEKI,new,PINJEF_SEKI,0.731696432464119,PrC,0.530728441731771
1131,PINJEF,2021-09-16,-2.195,0.5786318217,SEKI,new,PINJEF_SEKI,1.72821466517696,PrC,0.40572844173177103
1132,PINJEF,2021-10-16,-1.68,1.465459481,SEKI,new,PINJEF_SEKI,0.6823798357888546,PrC,0.9207284417317709
1133,PINJEF,2021-05-15,-1.265,1.080045563,SEKI,new,PINJEF_SEKI,0.9258868646451723,PrC,1.335728441731771
1134,PINJEF,2021-06-16,-2.475,2.575630252,SEKI,new,PINJEF_SEKI,0.3882544861489692,PrC,0.12572844173177078
1135,PINJEF,2021-07-08,-1.495,1.816213998,SEKI,new,PINJEF_SEKI,0.5505959105596542,PrC,1.1057284417317708
1136,PINJEF,2021-07-30,-2.35,1.424598624,SEKI,new,PINJEF_SEKI,0.7019521029665126,PrC,0.2507284417317708
1137,PINJEF,2021-08-19,-2.35,1.35610396,SEKI,new,PINJEF_SEKI,0.7374065923382452,PrC,0.2507284417317708
1138,PINJEF,2021-09-16,-2.755,1.3173046,SEKI,new,PINJEF_SEKI,0.7591258695976618,PrC,-0.15427155826822903
1139,PINJEF,2021-10-16,-1.71,1.287328916,SEKI,new,PINJEF_SEKI,0.7768022512126962,PrC,0.8907284417317709
1140,PINJEF,2020-08-04,-2.5,1.682416553,SEKI,new,PINJEF_SEKI,0.5943831200524333,PrC,0.10072844173177087
1141,PINJEF,2020-08-26,-2.391,1.466145505,SEKI,new,PINJEF_SEKI,0.6820605435065601,PrC,0.20972844173177085
1142,PINJEF,2020-08-26,-2.583,1.467154952,SEKI,new,PINJEF_SEKI,0.6815912652149096,PrC,0.017728441731770683
1143,PINJEF,2020-08-04,-2.5,1.408168656,SEKI,new,PINJEF_SEKI,0.7101422089883529,PrC,0.10072844173177087
1144,PINJEF,2020-08-26,-2.466,1.335603703,SEKI,new,PINJEF_SEKI,0.748725087953728,PrC,0.13472844173177068
1145,PINJEF,2020-08-04,-2.64,1.031400113,SEKI,new,PINJEF_SEKI,0.9695558371535684,PrC,-0.039271558268229256
1146,PINJEF,2020-08-26,-2.7615,1.437079863,SEKI,new,PINJEF_SEKI,0.6958555510703722,PrC,-0.16077155826822898
1147,PINJEF,2020-08-04,-2.525,1.474465809,SEKI,new,PINJEF_SEKI,0.6782117251523192,PrC,0.07572844173177096
1148,PINJEF,2020-08-26,-2.331,1.381664815,SEKI,new,PINJEF_SEKI,0.7237645405336605,PrC,0.2697284417317709
1149,PINJEF,2020-10-19,-2.9545,1.271193197,SEKI,new,PINJEF_SEKI,0.7866624855765334,PrC,-0.35377155826822904
1150,PINJEF,2020-10-19,-3.343,1.286168834,SEKI,new,PINJEF_SEKI,0.7775029013026139,PrC,-0.7422715582682291
1151,PINJEF,2020-10-19,-2.734,1.349276003,SEKI,new,PINJEF_SEKI,0.7411382087701741,PrC,-0.13327155826822912
1152,PINJEF,2020-10-19,-2.871,1.354219388,SEKI,new,PINJEF_SEKI,0.7384327892963234,PrC,-0.27027155826822913
1153,PINJEF,2020-10-19,-2.389,1.289390273,SEKI,new,PINJEF_SEKI,0.7755603721698,PrC,0.21172844173177108
1154,PINJEF,2021-04-24,-0.88,1.10760947,SEKI,old,PINJEF_SEKI,0.9028452961854867,PrC,1.720728441731771
1155,PINJEF,2021-04-24,-1.13,0.9360528989,SEKI,old,PINJEF_SEKI,1.0683156915331893,PrC,1.470728441731771
1156,PINJEF,2021-04-24,-1.275,1.009473234,SEKI,old,PINJEF_SEKI,0.9906156659919919,PrC,1.325728441731771
1157,PINJEF,2021-04-24,-1.13,1.062587628,SEKI,old,PINJEF_SEKI,0.9410988549548593,PrC,1.470728441731771
1158,PINJEF,2021-04-24,-1.28,0.869029508,SEKI,old,PINJEF_SEKI,1.150708912406689,PrC,1.3207284417317708
1159,PINJEF,2021-04-24,-1.25,0.9603702951,SEKI,old,PINJEF_SEKI,1.041265025690818,PrC,1.3507284417317709
1160,PINJEF,2021-04-24,-1.13,0.9027451447,SEKI,old,PINJEF_SEKI,1.1077323493468576,PrC,1.470728441731771
1161,PINJEF,2020-08-04,-2.545,1.141684828,SEKI,old,PINJEF_SEKI,0.8758984751963438,PrC,0.05572844173177094
1162,PINJEF,2020-08-26,-2.2125,1.219914709,SEKI,old,PINJEF_SEKI,0.8197294389701469,PrC,0.38822844173177096
1163,PINJEF,2021-05-15,-1.77,0.8782022544,SEKI,old,PINJEF_SEKI,1.138689857592331,PrC,0.8307284417317709
1164,PINJEF,2021-06-16,-1.96,0.9808319161,SEKI,old,PINJEF_SEKI,1.0195426796226374,PrC,0.6407284417317709
1165,PINJEF,2021-07-08,-2.05,1.185148087,SEKI,old,PINJEF_SEKI,0.8437764115464501,PrC,0.550728441731771
1166,PINJEF,2021-08-19,-2.473333333,1.129831024,SEKI,old,PINJEF_SEKI,0.8850881049979028,PrC,0.12739510873177107
1167,PINJEF,2021-09-16,-2.785,1.232526287,SEKI,old,PINJEF_SEKI,0.8113417219149339,PrC,-0.18427155826822927
1168,PINJEF,2021-10-16,-2.24,1.115251153,SEKI,old,PINJEF_SEKI,0.8966590147071563,PrC,0.36072844173177065
1169,PINJEF,2021-05-15,-1.86,0.813871521,SEKI,old,PINJEF_SEKI,1.2286951615794404,PrC,0.7407284417317708
1170,PINJEF,2021-06-16,-2.915,0.860590638,SEKI,old,PINJEF_SEKI,1.1619926546307606,PrC,-0.31427155826822917
1171,PINJEF,2021-07-08,-2.725,0.9413435584,SEKI,old,PINJEF_SEKI,1.062311407006065,PrC,-0.12427155826822922
1172,PINJEF,2021-08-19,-2.5,0.9890660867,SEKI,old,PINJEF_SEKI,1.011054785364728,PrC,0.10072844173177087
1173,PINJEF,2021-09-16,-3.003333333,1.031257255,SEKI,old,PINJEF_SEKI,0.9696901477798572,PrC,-0.4026048912682292
1174,PINJEF,2021-10-16,-2.31,0.9959355568,SEKI,old,PINJEF_SEKI,1.0040810303159164,PrC,0.2907284417317708
1175,PINJEF,2021-05-15,-1.595,0.9036554954,SEKI,old,PINJEF_SEKI,1.1066164097827496,PrC,1.005728441731771
1176,PINJEF,2021-06-16,-2.215,0.8515040352,SEKI,old,PINJEF_SEKI,1.174392555597369,PrC,0.385728441731771
1177,PINJEF,2021-07-08,-2.545,0.9602915284,SEKI,old,PINJEF_SEKI,1.0413504341396833,PrC,0.05572844173177094
1178,PINJEF,2021-08-19,-2.256666667,0.9667887189,SEKI,old,PINJEF_SEKI,1.0343521603539059,PrC,0.3440617747317707
1179,PINJEF,2021-09-16,-2.465,0.9402468497,SEKI,old,PINJEF_SEKI,1.0635504924255423,PrC,0.135728441731771
1180,PINJEF,2021-10-16,-1.95,1.167717689,SEKI,old,PINJEF_SEKI,0.8563713724816238,PrC,0.6507284417317709
1181,PINJEF,2021-05-15,-1.49,0.8267709691,SEKI,old,PINJEF_SEKI,1.2095248108295,PrC,1.1107284417317709
1182,PINJEF,2021-06-16,-2.465,0.7819259337,SEKI,old,PINJEF_SEKI,1.2788935075577992,PrC,0.135728441731771
1183,PINJEF,2021-07-08,-2.62,0.9750575193,SEKI,old,PINJEF_SEKI,1.0255805223859065,PrC,-0.01927155826822924
1184,PINJEF,2021-08-19,-2.36,1.000400771,SEKI,old,PINJEF_SEKI,0.9995993895530494,PrC,0.240728441731771
1185,PINJEF,2021-09-16,-2.67,0.9084050762,SEKI,old,PINJEF_SEKI,1.1008304843288148,PrC,-0.06927155826822906
1186,PINJEF,2021-10-16,-1.675,0.961500666,SEKI,old,PINJEF_SEKI,1.0400408812613344,PrC,0.9257284417317708
1187,PINJEF,2021-06-16,-3.02,0.904424476,SEKI,old,PINJEF_SEKI,1.1056755169018668,PrC,-0.41927155826822915
1188,PINJEF,2021-07-08,-2.2,1.047266543,SEKI,old,PINJEF_SEKI,0.9548667497153109,PrC,0.4007284417317707
1189,PINJEF,2021-08-19,-2.07,1.017699502,SEKI,old,PINJEF_SEKI,0.9826083220388567,PrC,0.530728441731771
1190,PINJEF,2021-09-16,-2.195,1.032763533,SEKI,old,PINJEF_SEKI,0.9682758618472638,PrC,0.40572844173177103
1191,PINJEF,2021-10-16,-1.68,1.255796141,SEKI,old,PINJEF_SEKI,0.7963075911379154,PrC,0.9207284417317709
1192,PINJEF,2021-05-15,-1.265,0.88784219,SEKI,old,PINJEF_SEKI,1.1263262900358453,PrC,1.335728441731771
1193,PINJEF,2021-06-16,-2.475,0.9312428363,SEKI,old,PINJEF_SEKI,1.0738337638903992,PrC,0.12572844173177078
1194,PINJEF,2021-07-08,-1.495,0.9664743372,SEKI,old,PINJEF_SEKI,1.0346886218387632,PrC,1.1057284417317708
1195,PINJEF,2021-08-19,-2.35,1.094378408,SEKI,old,PINJEF_SEKI,0.9137607181299577,PrC,0.2507284417317708
1196,PINJEF,2021-09-16,-2.755,0.9853505406,SEKI,old,PINJEF_SEKI,1.0148672566730208,PrC,-0.15427155826822903
1197,PINJEF,2021-10-16,-1.71,0.9926729826,SEKI,old,PINJEF_SEKI,1.007381098839629,PrC,0.8907284417317709
1198,PINJEF,2020-08-04,-2.5,1.057785396,SEKI,old,PINJEF_SEKI,0.9453713426007632,PrC,0.10072844173177087
